#{"t_start": 1778454327.2113414, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-50.0,50,4.771225,False
-50.0,50,5.575752,False
-50.0,50,6.378728,False
-50.0,50,7.177223,False
-50.0,50,7.97851,False
-50.0,50,8.779748,False
-50.0,50,9.585777,False
-50.0,50,10.389269,False
-50.0,50,11.206526,False
-50.0,50,12.012894,False
-50.0,50,12.81672,False
-50.0,50,13.613105,False
-50.0,50,14.421582,False
-50.0,50,15.222502,False
-50.0,50,16.042105,False
-50.0,50,16.837695,False
-50.0,50,17.650702,False
-50.0,50,18.461378,False
-50.0,50,19.277794,False
-50.0,50,20.087667,False
-50.0,50,20.889852,False
-50.0,50,21.688385,False
-50.0,50,22.496066,False
-50.0,50,23.298334,False
-50.0,50,24.103914,False
-50.0,50,24.906354,False
-50.0,50,25.703736,False
-50.0,50,26.506652,False
-50.0,50,27.314036,False
-50.0,50,28.120009,False
-50.0,50,28.918567,False
-50.0,50,29.719175,False
-36.0,50,30.533145,False
-50.0,50,31.329873,False
-50.0,50,32.124723,False
-50.0,50,32.929858,False
-50.0,50,33.739132,False
-50.0,50,34.542532,False
-50.0,50,35.345902,False
-50.0,50,36.143612,False
-50.0,50,47.338801,False
-50.0,50,48.1487,False
-50.0,50,48.961584,False
-50.0,50,49.774594,False
-50.0,50,50.58058,False
-50.0,50,51.393232,False
-50.0,50,52.196759,False
-50.0,50,53.001227,False
-50.0,50,53.808944,False
-50.0,50,54.62595,False
-50.0,50,55.427237,False
-50.0,50,56.251084,False
-50.0,50,57.056952,False
-50.0,50,57.856408,False
-50.0,50,58.658094,False
-50.0,50,59.458568,False
-50.0,50,60.279668,False
-50.0,50,61.090759,False
-50.0,50,61.897445,False
-50.0,50,62.695774,False
-50.0,50,63.496713,False
-50.0,50,64.297034,False
-50.0,50,65.116299,False
-50.0,50,65.92461,False
-50.0,50,66.730272,False
-50.0,50,67.527597,False
-50.0,50,68.334189,False
-50.0,50,69.154001,False
-50.0,50,69.96334,False
-50.0,50,70.759194,False
-50.0,50,71.574835,False
-50.0,50,72.391243,False
-50.0,50,73.197383,False
-50.0,50,74.009349,False
-50.0,50,74.805257,False
-50.0,50,75.611207,False
-50.0,50,76.430725,False
-50.0,50,77.240529,False
-50.0,50,78.040972,False
-50.0,50,78.84754,False
-50.0,50,79.645323,False
-50.0,50,90.069785,False
-50.0,50,90.881534,False
-50.0,50,91.687656,False
-50.0,50,92.490032,False
-50.0,50,93.31048,False
-50.0,50,94.126884,False
-50.0,50,94.932428,False
-50.0,50,95.749755,False
-50.0,50,96.555608,False
-50.0,50,97.356337,False
-50.0,50,98.159992,False
-50.0,50,98.958904,False
-50.0,50,99.758275,False
-50.0,50,100.562599,False
-50.0,50,101.368506,False
-50.0,50,102.166719,False
-50.0,50,102.973017,False
-50.0,50,103.77868,False
-50.0,50,104.589936,False
-50.0,50,105.40515,False
-50.0,50,106.201301,False
-50.0,50,107.008973,False
-50.0,50,107.813131,False
-50.0,50,108.614417,False
-50.0,50,109.418918,False
-50.0,50,110.232394,False
-50.0,50,111.038925,False
-50.0,50,111.840514,False
-50.0,50,112.638704,False
-50.0,50,113.442221,False
-50.0,50,114.244388,False
-50.0,50,115.050923,False
-50.0,50,115.86234,False
-50.0,50,116.678356,False
-50.0,50,117.476473,False
-50.0,50,118.294763,False
-50.0,50,119.110015,False
-50.0,50,119.911799,False
-50.0,50,120.710372,False
-50.0,50,121.512015,False
-50.0,50,122.33799,False
-50.0,50,133.712442,False
-50.0,50,134.521309,False
-50.0,50,135.326815,False
-50.0,50,136.124964,False
-50.0,50,136.942042,False
-50.0,50,137.742448,False
-50.0,50,138.548595,False
-50.0,50,139.34853,False
-50.0,50,140.158804,False
-50.0,50,140.961342,False
-50.0,50,141.763237,False
-50.0,50,142.560456,False
-50.0,50,143.365407,False
-50.0,50,144.166209,False
-50.0,50,144.96138,False
-50.0,50,145.766798,False
-50.0,50,146.598074,False
-50.0,50,147.413302,False
-50.0,50,148.23376,False
-50.0,50,149.050993,False
-50.0,50,149.855615,False
-50.0,50,150.711714,False
-50.0,50,151.526089,False
-50.0,50,152.331298,False
