#{"t_start": 1778454327.2488782, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-50.0,50,4.732189,False
-50.0,50,5.538714,False
-50.0,50,6.344706,False
-50.0,50,7.141186,False
-50.0,50,7.945011,False
-50.0,50,8.744759,False
-50.0,50,9.547743,False
-50.0,50,10.352232,False
-50.0,50,11.171025,False
-50.0,50,11.975864,False
-50.0,50,12.779184,False
-50.0,50,13.575568,False
-50.0,50,14.383044,False
-50.0,50,15.184464,False
-50.0,50,16.003569,False
-50.0,50,16.800159,False
-50.0,50,17.612165,False
-50.0,50,18.421347,False
-50.0,50,19.240257,False
-50.0,50,20.052642,False
-50.0,50,20.851815,False
-50.0,50,21.651849,False
-50.0,50,22.457015,False
-50.0,50,23.260798,False
-50.0,50,24.068868,False
-50.0,50,24.868321,False
-50.0,50,25.6672,False
-50.0,50,26.471115,False
-50.0,50,27.277497,False
-50.0,50,28.082472,False
-50.0,50,28.88103,False
-50.0,50,29.684138,False
-50.0,50,30.498626,False
-50.0,50,31.292336,False
-50.0,50,32.090187,False
-50.0,50,32.894392,False
-50.0,50,33.701092,False
-50.0,50,34.504995,False
-50.0,50,35.310871,False
-50.0,50,36.104571,False
-50.0,50,47.300762,False
-50.0,50,48.112664,False
-50.0,50,48.924047,False
-50.0,50,49.738059,False
-50.0,50,50.544046,False
-50.0,50,51.355695,False
-50.0,50,52.158722,False
-50.0,50,52.965697,False
-50.0,50,53.772407,False
-50.0,50,54.589919,False
-50.0,50,55.3897,False
-50.0,50,56.216558,False
-50.0,50,57.018916,False
-50.0,50,57.818871,False
-50.0,50,58.621036,False
-50.0,50,59.421031,False
-50.0,50,60.242131,False
-50.0,50,61.051677,False
-50.0,50,61.860419,False
-50.0,50,62.659234,False
-50.0,50,63.459694,False
-50.0,50,64.260998,False
-50.0,50,65.077513,False
-50.0,50,65.888072,False
-50.0,50,66.693241,False
-50.0,50,67.490061,False
-50.0,50,68.298151,False
-50.0,50,69.118463,False
-50.0,50,69.925803,False
-50.0,50,70.723157,False
-50.0,50,71.537298,False
-50.0,50,72.353706,False
-50.0,50,73.161352,False
-50.0,50,73.970117,False
-50.0,50,74.769719,False
-50.0,50,75.574171,False
-50.0,50,76.394198,False
-50.0,50,77.202992,False
-50.0,50,78.005435,False
-50.0,50,78.808996,False
-50.0,50,79.608787,False
-50.0,50,90.030242,False
-50.0,50,90.844995,False
-50.0,50,91.649619,False
-50.0,50,92.452495,False
-50.0,50,93.273442,False
-50.0,50,94.089846,False
-50.0,50,94.897399,False
-50.0,50,95.713828,False
-50.0,50,96.516064,False
-50.0,50,97.3188,False
-50.0,50,98.122954,False
-50.0,50,98.921853,False
-50.0,50,99.721242,False
-50.0,50,100.526573,False
-50.0,50,101.331452,False
-50.0,50,102.132207,False
-50.0,50,102.936979,False
-50.0,50,103.742161,False
-50.0,50,104.552399,False
-50.0,50,105.370133,False
-50.0,50,106.165271,False
-50.0,50,106.972432,False
-50.0,50,107.7761,False
-50.0,50,108.57788,False
-50.0,50,109.380375,False
-50.0,50,110.195355,False
-50.0,50,110.999887,False
-50.0,50,111.803472,False
-50.0,50,112.603665,False
-50.0,50,113.405682,False
-50.0,50,114.207349,False
-50.0,50,115.011886,False
-50.0,50,115.824302,False
-50.0,50,116.639808,False
-50.0,50,117.441435,False
-50.0,50,118.25572,False
-50.0,50,119.072478,False
-50.0,50,119.875261,False
-50.0,50,120.673836,False
-50.0,50,121.473979,False
-50.0,50,122.300453,False
-50.0,50,133.675398,False
-50.0,50,134.484273,False
-50.0,50,135.288277,False
-50.0,50,136.085927,False
-50.0,50,136.904004,False
-50.0,50,137.705409,False
-50.0,50,138.51156,False
-50.0,50,139.313494,False
-50.0,50,140.120768,False
-50.0,50,140.923805,False
-50.0,50,141.727703,False
-50.0,50,142.522919,False
-50.0,50,143.328875,False
-50.0,50,144.128672,False
-50.0,50,144.92335,False
-50.0,50,145.729261,False
-50.0,50,146.559537,False
-50.0,50,147.376266,False
-50.0,50,148.191134,False
-50.0,50,149.013456,False
-50.0,50,149.818079,False
-50.0,50,150.673665,False
-50.0,50,151.488552,False
-50.0,50,152.294482,False
-50.0,50,153.103082,False
-50.0,50,153.892933,False
-50.0,50,154.692346,False
-50.0,50,155.49651,False
-50.0,50,156.299725,False
-50.0,50,157.111023,False
-50.0,50,157.914838,False
-50.0,50,158.718192,False
-50.0,50,159.518309,False
-50.0,50,160.341153,False
-50.0,50,161.149446,False
-50.0,50,161.95664,False
-50.0,50,162.755733,False
-50.0,50,163.552162,False
-50.0,50,164.359689,False
-50.0,50,165.157169,False
-50.0,50,165.96516,False
-50.0,50,177.196999,False
-50.0,50,178.003523,False
-50.0,50,178.80858,False
-50.0,50,179.61462,False
-50.0,50,180.42433,False
-50.0,50,181.232356,False
-50.0,50,182.027835,False
-50.0,50,182.83593,False
-50.0,50,183.633808,False
-50.0,50,184.437295,False
-50.0,50,185.238191,False
-50.0,50,186.037377,False
-50.0,50,186.841089,False
-50.0,50,187.652353,False
-50.0,50,188.465549,False
-50.0,50,189.272166,False
-50.0,50,190.080276,False
-50.0,50,190.890794,False
-50.0,50,191.734567,False
-50.0,50,192.552045,False
-50.0,50,193.377252,False
-50.0,50,194.199106,False
-50.0,50,194.998914,False
-50.0,50,195.857266,False
-50.0,50,196.666603,False
-50.0,50,197.488387,False
-50.0,50,198.290942,False
-50.0,50,199.103116,False
-50.0,50,199.909945,False
-50.0,50,200.721492,False
-50.0,50,201.523706,False
-50.0,50,202.322482,False
-50.0,50,203.140684,False
-50.0,50,203.947847,False
-50.0,50,204.760113,False
-50.0,50,205.568142,False
-50.0,50,206.370618,False
-50.0,50,207.171216,False
-50.0,50,207.98097,False
-50.0,50,208.783044,False
-50.0,50,209.585898,False
-50.0,50,220.86367,False
-50.0,50,221.677056,False
-50.0,50,222.479185,False
-50.0,50,223.290202,False
-50.0,50,224.100628,False
-50.0,50,224.916166,False
-50.0,50,225.725845,False
-50.0,50,226.528842,False
-50.0,50,227.32127,False
-50.0,50,228.127659,False
-50.0,50,228.938847,False
-50.0,50,229.738656,False
-50.0,50,230.543533,False
-50.0,50,231.347011,False
-50.0,50,232.146772,False
-50.0,50,232.945089,False
-50.0,50,233.756243,False
-50.0,50,234.571765,False
-50.0,50,235.375335,False
-50.0,50,236.206626,False
-50.0,50,237.026903,False
-50.0,50,237.831403,False
-50.0,50,238.639897,False
-50.0,50,239.439595,False
-50.0,50,240.253917,False
-50.0,50,241.055442,False
-50.0,50,241.877694,False
-50.0,50,242.683523,False
-50.0,50,243.484644,False
-50.0,50,244.289834,False
-50.0,50,245.0924,False
-50.0,50,245.891504,False
-50.0,50,246.733917,False
-50.0,50,247.545548,False
-50.0,50,248.352045,False
-50.0,50,249.164847,False
-50.0,50,249.966735,False
-50.0,50,250.773609,False
-50.0,50,251.58007,False
-50.0,50,252.425582,False
-50.0,50,253.227301,False
-50.0,50,264.307514,False
-50.0,50,265.106832,False
-50.0,50,265.909462,False
-50.0,50,266.717917,False
-50.0,50,267.53183,False
-50.0,50,305.510343,False
-50.0,50,306.323418,False
-50.0,50,307.123309,False
-50.0,50,307.915455,False
-50.0,50,308.71012,False
-50.0,50,309.519891,False
-50.0,50,310.322034,False
-50.0,50,311.129294,False
-50.0,50,311.927495,False
-50.0,50,312.729724,False
-50.0,50,313.524269,False
-50.0,50,314.344864,False
-50.0,50,315.143435,False
-50.0,50,315.950463,False
-50.0,50,316.749336,False
-50.0,50,317.554634,False
-50.0,50,318.351291,False
-50.0,50,319.143441,False
-50.0,50,319.94782,False
-50.0,50,320.738031,False
-50.0,50,321.531183,False
-50.0,50,322.329264,False
-50.0,50,323.125856,False
-50.0,50,323.914387,False
-50.0,50,324.707717,False
-50.0,50,325.504289,False
-50.0,50,326.297444,False
-50.0,50,327.099755,False
-50.0,50,327.893997,False
-50.0,50,328.683351,False
-50.0,50,329.463719,False
-50.0,50,330.256947,False
-50.0,50,331.058352,False
-50.0,50,331.859474,False
-50.0,50,332.659058,False
-50.0,50,333.463557,False
-50.0,50,344.852134,False
-50.0,50,345.650456,False
-50.0,50,346.45137,False
-50.0,50,347.236139,False
-50.0,50,348.054808,False
-50.0,50,348.863598,False
-50.0,50,349.663673,False
-50.0,50,350.472975,False
-50.0,50,351.270513,False
-50.0,50,352.073045,False
-50.0,50,352.865154,False
-50.0,50,353.663092,False
-50.0,50,354.461139,False
-50.0,50,355.254941,False
-50.0,50,356.059019,False
-50.0,50,356.857694,False
-50.0,50,357.661014,False
-50.0,50,358.450621,False
-50.0,50,359.257545,False
-50.0,50,360.044111,False
-50.0,50,360.855187,False
-50.0,50,361.653926,False
-50.0,50,362.446213,False
-50.0,50,363.23555,False
-50.0,50,364.038182,False
-50.0,50,364.831007,False
-50.0,50,365.622758,False
-50.0,50,366.429921,False
-50.0,50,367.226077,False
-50.0,50,368.040478,False
-50.0,50,368.839652,False
-50.0,50,369.629348,False
-50.0,50,370.4242,False
-50.0,50,371.227791,False
-50.0,50,372.032341,False
-50.0,50,372.829358,False
-50.0,50,373.627592,False
-50.0,50,374.444626,False
-50.0,50,375.246724,False
-50.0,50,376.035736,False
-50.0,50,376.838322,False
-50.0,50,388.02602,False
-50.0,50,388.815408,False
-50.0,50,389.607385,False
-50.0,50,390.41773,False
-50.0,50,391.227876,False
-50.0,50,392.043612,False
-50.0,50,392.869546,False
-50.0,50,393.682479,False
-50.0,50,394.493934,False
-50.0,50,395.314752,False
-50.0,50,396.140152,False
-50.0,50,396.944098,False
-50.0,50,397.744101,False
-50.0,50,398.538564,False
-50.0,50,399.336784,False
-50.0,50,400.134156,False
-50.0,50,400.92551,False
-50.0,50,401.730032,False
-50.0,50,402.537918,False
-50.0,50,403.347698,False
-50.0,50,404.165052,False
-50.0,50,404.96767,False
-50.0,50,405.765273,False
-50.0,50,406.556502,False
-50.0,50,407.381529,False
-50.0,50,408.175265,False
-50.0,50,408.970433,False
-50.0,50,409.768372,False
-50.0,50,410.569481,False
-50.0,50,411.35941,False
-50.0,50,412.157459,False
-50.0,50,412.961257,False
-50.0,50,413.762348,False
-50.0,50,414.555828,False
-50.0,50,415.351939,False
-50.0,50,416.149392,False
-50.0,50,416.945084,False
-50.0,50,417.750497,False
-50.0,50,418.553345,False
-50.0,50,419.350222,False
-50.0,50,420.13979,False
-50.0,50,431.372852,False
-50.0,50,432.172237,False
-50.0,50,432.969889,False
-50.0,50,433.758407,False
-50.0,50,434.55688,False
-50.0,50,435.359511,False
-50.0,50,436.155989,False
-50.0,50,436.963635,False
-50.0,50,437.763432,False
-50.0,50,438.565509,False
-50.0,50,439.369169,False
-50.0,50,440.17077,False
-50.0,50,440.96736,False
-50.0,50,441.773991,False
-50.0,50,442.573464,False
-50.0,50,443.374912,False
-50.0,50,444.170343,False
0.0,50,444.961696,True
-50.0,50,445.763572,False
-50.0,50,446.560385,False
-50.0,50,447.37095,False
-50.0,50,448.165394,False
-50.0,50,448.961433,False
-50.0,50,449.758286,False
-50.0,50,450.548277,False
-50.0,50,451.354383,False
-50.0,50,452.149462,False
-50.0,50,452.94886,False
-50.0,50,453.747841,False
-50.0,50,454.540405,False
-50.0,50,455.340859,False
-50.0,50,456.129219,False
-50.0,50,456.919076,False
-50.0,50,457.707417,False
-50.0,50,458.496725,False
-50.0,50,459.29104,False
-50.0,50,460.089998,False
-50.0,50,460.880543,False
-50.0,50,461.680125,False
-50.0,50,462.482913,False
