#{"t_start": 1782379674.2784123, "env_id": "None"}
r,l,t
-46.641182,200,2707.789306
-49.474655,200,2708.329508
-52.07102,200,2708.903202
0.8533077,8,2709.984257
-66.55084,200,2709.984257
-18.542513,115,2710.530133
-1.5923886,16,2710.530133
-3.966531,28,2711.11758
-0.22345161,20,2711.11758
-52.53724,200,2711.11758
-46.29767,200,2711.11758
-63.11987,200,2711.685312
-4.6114607,39,2711.685312
-66.3573,200,2712.688091
-29.13509,200,2712.688091
-40.404583,200,2713.238935
0.3438772,13,2713.238935
-25.57872,200,2713.238935
-46.139282,200,2713.785106
-3.5137863,28,2713.785106
-56.500538,200,2713.785106
-1.7678555,22,2714.338807
0.41444755,12,2714.891104
-2.260061,31,2715.927713
-39.935764,200,2716.50452
-34.187756,200,2716.50452
-52.00862,200,2716.50452
-33.63134,200,2717.059952
-42.840725,200,2717.059952
-50.425518,200,2717.059952
-1.1307335,15,2717.059952
-58.208744,200,2717.606305
0.68858457,9,2718.591802
-34.17521,200,2719.564034
-2.7690396,25,2720.106374
-39.716103,200,2720.106374
1.2267712,6,2720.106374
-30.035023,200,2720.662917
-59.78141,200,2720.662917
-10.463827,112,2721.205159
-0.0631659,16,2721.205159
-66.47421,200,2721.205159
-18.524405,200,2721.205159
-57.848343,200,2721.749485
-60.978237,200,2721.749485
-1.1000177,21,2722.307665
-65.304665,200,2722.307665
-46.615818,200,2722.307665
-2.371551,26,2723.801882
-3.2436824,26,2723.801882
-50.572414,200,2723.801882
-33.109566,200,2724.382535
-37.648937,200,2724.382535
-28.799044,200,2724.382535
-1.3591615,15,2724.937979
-50.294174,200,2724.937979
-53.047127,200,2726.023218
-32.174778,200,2726.023218
-49.502487,200,2726.573396
-31.575762,200,2726.573396
0.6703479,9,2726.573396
-54.41409,200,2726.573396
-66.52722,200,2727.239773
-54.33353,200,2727.793921
-43.842243,200,2728.349704
-22.417253,200,2728.349704
-3.3022628,30,2729.428377
0.18043685,11,2729.968014
-2.6764555,34,2729.968014
-4.3376017,30,2730.525966
-32.463093,200,2730.526466
-1.8354691,24,2730.526466
-2.538598,17,2731.090402
-59.560047,200,2731.090402
-1.8373855,16,2731.090402
-0.66773915,20,2731.090402
0.2388246,13,2731.090402
-0.71897733,13,2731.656145
0.5395471,10,2731.656145
-19.282448,200,2733.194348
-38.09345,200,2733.749441
0.6079018,11,2733.749441
-54.74419,200,2733.749441
-43.189495,200,2734.323858
0.6367912,9,2734.891594
-38.632545,200,2734.891594
-66.09343,200,2734.891594
-58.684856,200,2735.466622
-73.09617,200,2736.985686
-4.202709,39,2737.564552
-4.718446,40,2738.147434
0.28601575,13,2738.147434
-31.662079,200,2738.147434
-0.23702884,12,2738.147434
-0.96714056,18,2738.147434
0.95544934,8,2738.722264
0.0751549,14,2738.722264
-56.111984,200,2738.722264
-50.50515,200,2739.779332
-3.3454132,37,2740.320978
0.31823826,13,2740.870587
-52.152905,200,2741.395392
-56.237858,200,2741.951919
-56.65918,200,2741.951919
-33.311817,200,2741.951919
-2.7425928,22,2742.483104
-3.247519,22,2742.483104
-28.521595,200,2742.483104
-52.855152,200,2743.023782
-4.169613,45,2743.023782
0.37483072,11,2743.551793
-39.878975,200,2744.092761
-0.48461938,17,2744.627584
-66.57986,200,2744.627584
-31.585077,200,2745.135806
-2.8260174,34,2745.135806
-27.190245,200,2745.135806
-40.40228,200,2745.135806
-50.95884,200,2745.135806
1.2269709,7,2745.687722
-55.898216,200,2746.209826
-0.21483922,16,2746.722479
-0.14861512,16,2747.233174
0.27749848,10,2747.233174
-6.383148,48,2747.233174
-1.0029495,17,2747.233174
-8.277974,43,2747.233174
0.62679076,9,2747.754445
0.37829745,14,2747.754445
-0.17324138,12,2749.50431
0.956851,8,2750.003753
-84.65545,200,2750.004253
-1.0260677,20,2750.004253
-0.8395883,22,2753.008108
-60.680836,200,2753.008108
-0.25363445,12,2753.008108
-40.253113,200,2753.544667
-3.6102781,33,2753.544667
-6.523159,56,2754.153406
0.6780472,10,2754.734988
-6.5391755,44,2756.304778
-5.5910063,29,2756.900917
-1.9562272,29,2757.532978
-46.095673,200,2757.532978
-0.6678885,17,2758.109996
-18.211168,182,2758.109996
0.7927364,11,2760.100475
-31.933195,200,2760.100475
-2.0041828,30,2760.67093
-8.6738405,44,2761.208326
-0.6436583,14,2761.208326
-29.851904,200,2761.208326
-25.530903,200,2761.710876
-2.9706244,33,2761.710876
-11.700319,86,2761.710876
-7.2167726,39,2762.23222
-2.4522805,25,2762.744469
-54.87768,200,2762.744469
0.23297358,11,2762.744469
-51.70664,200,2764.49569
-0.79671276,14,2765.004569
0.4623369,12,2767.221389
-56.44793,200,2769.076372
-70.67912,200,2769.636325
-6.3372664,47,2770.218176
-40.928368,200,2771.260223
-0.8697792,18,2771.260723
-4.6380606,28,2771.772036
-1.5617503,21,2771.772036
-8.872799,92,2772.320473
-32.02821,200,2772.865134
-11.18239,59,2773.903017
-64.69565,200,2773.903017
-5.5586767,59,2774.43061
-21.253382,79,2774.994892
1.1014341,7,2776.006812
-55.341255,200,2777.060817
-27.736393,200,2777.060817
-27.100014,200,2777.595775
-6.146129,37,2778.648319
-45.432384,200,2778.648319
-13.622591,101,2780.139868
0.18716669,13,2780.703054
-2.6732728,33,2781.723567
-4.7151814,38,2781.723567
-49.48018,200,2783.633403
-52.795475,200,2783.633403
-4.9095726,29,2784.188838
1.3059881,6,2784.737012
-7.43109,92,2784.737012
-40.916042,200,2785.279084
-34.681087,200,2785.845809
-14.764009,57,2786.401629
-0.47176492,18,2786.401629
-6.080658,50,2786.954732
-12.466339,110,2786.954732
-16.201595,81,2787.521537
-8.005656,61,2787.521537
-17.200329,127,2788.083037
-50.888542,200,2788.653388
-5.1062565,28,2789.202714
-5.4651203,27,2789.202714
-25.00259,200,2789.202714
-23.208775,200,2789.775965
-3.2147493,21,2789.776465
-7.856792,57,2790.323794
-57.641544,200,2790.323794
0.203946,11,2793.543668
-3.9966326,43,2793.543668
-0.39068234,17,2794.111878
-23.768057,200,2794.69868
-68.42906,200,2795.23926
-30.928337,200,2795.23926
-53.52178,200,2795.770406
-26.515316,200,2795.770908
-76.08529,200,2795.770908
-79.634285,200,2796.346363
-3.4712448,25,2796.937279
-45.8791,200,2796.937279
-48.17781,200,2796.937279
-2.666886,30,2797.504125
-3.460842,27,2798.533786
-3.4977016,29,2799.045017
-5.166436,39,2800.487938
0.80559087,9,2800.488438
-2.3542929,28,2801.031707
-1.1442268,24,2801.031707
-1.9941626,21,2801.031707
0.30071235,11,2801.56844
-6.9365983,44,2801.56844
-2.91389,28,2802.106263
0.35287058,10,2802.106263
-0.4235103,16,2802.106263
-32.13132,200,2802.622769
-0.23984551,13,2802.622769
-29.426804,200,2802.622769
-0.3179562,15,2802.622769
-5.080823,32,2803.143354
-47.05078,200,2803.6642
-6.545863,85,2804.660909
-2.784524,30,2805.166859
-81.84033,200,2806.186426
-54.169315,200,2808.214921
-0.26170385,13,2809.217712
-36.397797,200,2809.773876
-45.336487,200,2809.773876
-55.634853,200,2809.773876
-80.197815,200,2809.773876
-45.52381,200,2810.332515
-0.85520375,14,2810.906599
-0.6599035,21,2811.457418
-28.903742,200,2812.023347
-1.3477415,20,2813.547498
-42.882214,200,2814.603033
-44.0755,200,2814.60358
-43.762005,200,2815.156239
-1.4173896,20,2815.156239
-39.583317,200,2815.156739
-3.342233,27,2815.156739
-34.58764,200,2815.156739
-3.637002,27,2815.156739
-61.464302,200,2815.687657
-11.065376,51,2815.687657
-50.610935,200,2816.72314
-29.315594,200,2817.261275
-54.031944,200,2817.261275
-41.227306,200,2817.829064
-42.786263,200,2817.829064
-7.9898562,79,2818.365425
1.2705573,6,2818.365425
1.0934666,7,2818.365425
-43.091328,200,2818.916468
-7.1488204,47,2818.916468
0.2963252,11,2819.484456
-1.5269048,21,2819.484456
-0.1977731,20,2820.052209
-32.00186,200,2820.052209
-22.422583,193,2820.052209
-85.89887,200,2821.082076
-60.777164,200,2821.082076
-0.07586205,11,2821.082076
-1.3059226,22,2821.622497
-0.29148436,12,2821.622497
-0.11557245,16,2823.629143
-60.1873,200,2824.159245
-49.8891,200,2824.73532
-43.681225,200,2824.73532
-0.37872255,14,2824.73532
-0.5327928,13,2824.73532
-52.63315,200,2825.317575
-50.015614,200,2825.317575
-32.6402,200,2825.317575
-0.43988693,14,2825.851128
-1.2502755,17,2825.851128
-39.98067,200,2826.431538
-9.256843,59,2826.431538
-10.683067,47,2827.451588
-3.4550438,24,2828.021021
-50.55321,200,2828.608363
0.17684758,14,2828.608863
-67.653854,200,2828.608863
-0.6616485,18,2829.184813
-1.4367198,21,2829.184813
0.44071603,9,2829.749318
-6.5382347,36,2829.74982
0.23211682,10,2830.341022
-54.7796,200,2830.341022
-24.347473,200,2830.936503
-41.071445,200,2830.936503
-30.444334,200,2830.936503
-42.649014,200,2831.487924
0.24261963,11,2831.487924
-1.073281,25,2832.052939
0.37737465,11,2832.62156
-1.4811814,25,2832.622061
-0.09206784,11,2832.622061
-42.344925,200,2833.654627
1.1924632,6,2834.243488
-3.3563313,23,2834.243488
-1.6462984,17,2834.243488
-28.950583,200,2834.243488
-7.6177506,42,2834.829522
-1.5210657,18,2834.829522
-39.356495,200,2835.401288
1.2536924,7,2835.401288
-0.25093174,13,2835.401288
-58.829613,200,2835.401288
-2.3401203,20,2835.401288
0.6503496,8,2835.401288
-33.003445,200,2835.401788
-65.20161,200,2835.956407
0.8246039,9,2836.504521
-28.953947,200,2837.56499
0.2078104,14,2837.56499
-0.79222167,19,2838.141069
-56.596714,200,2838.141069
1.1254387,7,2838.141069
-13.16582,115,2838.733943
-1.4810504,18,2839.27257
-51.085926,200,2839.27257
-83.54359,200,2839.27257
0.14932454,14,2840.220778
1.086868,8,2840.755269
0.40448248,12,2840.755769
-54.972248,200,2842.161998
-45.538433,200,2842.161998
-39.88303,200,2842.697466
-0.5986743,15,2843.227504
-1.6765813,28,2844.684485
-29.399782,200,2844.684485
0.06772792,12,2845.227424
-82.8148,200,2845.227424
-53.413143,200,2845.840388
-3.8859372,24,2847.794488
-27.926573,200,2847.794488
-3.3018303,34,2848.356637
-49.989914,200,2848.356637
-66.66186,200,2848.91125
-44.927948,200,2848.91125
-28.617798,200,2848.91125
-1.9693606,28,2848.91125
-35.39687,200,2850.851784
-48.18818,200,2850.851784
-33.072895,200,2850.851784
-55.69066,200,2850.851784
-32.443356,200,2851.434994
-0.17853379,14,2852.005732
-6.1494346,65,2852.005732
-7.505969,44,2852.005732
0.95504916,7,2852.005732
-0.9106569,18,2852.005732
-3.3987026,38,2852.590426
-5.2406206,34,2853.13943
-8.961635,38,2853.696305
0.6058954,11,2853.696305
-5.22875,36,2854.257141
-37.4428,200,2854.257141
-5.8858595,65,2854.804355
0.8832315,9,2855.788753
-9.983684,109,2856.313447
-0.31564593,15,2856.313447
0.4496349,11,2856.851109
-1.8490809,22,2856.851109
-46.834408,200,2857.879793
-34.197308,200,2857.879793
-28.198349,200,2857.879793
-30.960175,200,2858.422261
0.8180003,10,2858.980075
-4.2482705,50,2858.980075
-7.1771393,64,2859.500674
-0.07986796,12,2859.500674
-0.003778696,11,2859.500674
-51.726707,200,2859.500674
-1.1709812,17,2860.949119
-1.1385638,18,2861.498813
-4.3077493,31,2861.498813
-2.497961,24,2861.498813
-30.738773,200,2862.07974
-70.067986,200,2864.422276
-6.4850254,47,2864.422276
-40.662357,200,2864.94575
0.32317924,12,2865.521969
-0.6712179,17,2865.521969
-26.656376,200,2865.521969
-1.7360392,15,2865.521969
-33.59752,200,2866.534331
-49.119186,200,2867.079574
0.17365348,12,2867.652256
-0.2022059,13,2867.652256
0.05153811,13,2868.196415
-1.5779663,20,2868.196415
-37.408096,200,2869.230236
0.99416536,8,2869.768807
0.6792425,10,2870.772185
-1.5733204,24,2870.772185
-25.576656,200,2872.224784
-4.3395476,41,2872.224784
-7.974972,68,2872.736144
-0.67798424,17,2873.30794
-31.486572,200,2874.778637
-55.9696,200,2875.332348
-1.1100029,20,2875.332348
-0.8814944,17,2875.332348
-0.83211076,17,2875.940751
-2.7885232,20,2875.940751
-85.523926,200,2876.532357
-0.80938375,16,2876.532357
-88.69894,200,2877.104017
-31.919287,200,2877.104017
1.4734172,4,2877.699011
-47.991394,200,2878.275973
-27.895704,200,2879.331437
-1.6961299,23,2879.877901
-1.7704598,29,2879.877901
-1.3586777,18,2880.493297
-2.7847118,24,2880.493297
0.46877193,9,2880.493297
-5.232042,36,2880.493297
-9.532739,87,2881.061723
0.9735326,9,2881.061723
0.5725508,10,2881.616365
-38.506775,200,2881.616866
0.77625036,9,2882.185654
0.9539616,8,2882.715738
-4.0711403,26,2884.553684
-4.526464,29,2884.553684
-1.9930389,19,2885.061701
-1.1647468,18,2886.049276
-65.30248,200,2886.049276
-0.30061328,13,2886.049276
0.15105927,13,2886.570959
-1.6380701,18,2886.570959
-0.8196374,13,2887.089707
0.18087876,13,2888.472916
-5.3178134,61,2888.472916
-69.61967,200,2890.028804
-28.711744,200,2890.028804
-13.458921,60,2890.616645
-50.546967,200,2891.184659
-14.945216,128,2891.184659
0.4815395,11,2891.761296
-7.227965,62,2891.761296
-45.35925,200,2892.335047
-1.5010071,23,2892.335047
-29.79452,200,2892.335047
-0.8412863,16,2892.920327
-49.099266,200,2892.920327
0.16671371,12,2892.920327
-49.912285,200,2894.469429
-29.25944,200,2894.469429
-57.744812,200,2895.003397
0.3414322,12,2895.003397
-55.164886,200,2895.596829
-4.2201834,32,2896.608215
-1.724349,16,2897.127767
0.16681075,10,2897.675895
-3.1198907,29,2897.675895
-0.75819886,22,2898.24227
-32.775562,200,2899.250255
-0.94049966,17,2899.825986
-1.8911757,28,2899.825986
0.53222775,13,2899.825986
0.259449,14,2899.825986
-1.174431,19,2900.396067
-0.5218618,14,2900.396067
-0.9360813,16,2900.396067
-44.39759,200,2900.946889
-53.10765,200,2901.957733
-3.216151,31,2902.510448
-53.85261,200,2902.510448
-1.0689338,20,2902.510448
-31.4027,200,2902.510448
-3.003952,20,2903.100778
-31.611956,200,2903.100778
-1.6897306,16,2903.100778
-5.280119,32,2903.100778
-4.282656,23,2903.663959
-46.61772,200,2904.646074
-2.731582,18,2905.230765
-0.7936418,19,2905.230765
-28.868753,200,2906.271499
-3.3957524,30,2906.271499
-2.7350752,18,2906.825387
-44.894993,200,2906.825387
0.28470004,12,2907.388437
-0.5973778,14,2907.388437
-32.37504,200,2907.388437
-30.109241,200,2907.388437
-31.338987,200,2907.963042
-26.721048,200,2907.963042
-48.074,200,2907.963042
-44.50281,200,2908.52159
-30.838455,200,2908.52209
-1.5360928,20,2909.068122
-9.53457,49,2910.541739
-70.738655,200,2911.097708
-0.523034,17,2911.650932
-36.74505,200,2912.20733
-2.2381272,24,2912.725269
0.19033253,12,2913.232803
-1.0135548,20,2913.772471
-1.4375134,17,2913.772471
-15.0444355,162,2914.348729
-0.67212784,15,2914.882991
-6.0887666,30,2915.419511
-38.474995,200,2915.942975
-2.0196252,25,2915.942975
-26.323608,200,2915.942975
-48.574814,200,2915.942975
-3.8202794,26,2916.498534
-40.65081,200,2917.018872
0.834592,9,2917.555607
-59.69756,200,2917.555607
-23.692904,200,2920.262482
-59.42262,200,2920.786783
-4.6707225,34,2920.786783
-0.13872707,14,2920.786783
-3.6583571,40,2920.786783
-7.469175,57,2921.324492
-68.10744,200,2921.324492
-41.88482,200,2921.324492
0.32350433,13,2922.665703
-1.875379,23,2923.17522
-42.055836,200,2923.706369
-30.244806,200,2924.231546
-33.523838,200,2924.727712
-61.331577,200,2925.209073
-60.86524,200,2925.209073
0.6784097,10,2926.175291
-56.60002,200,2926.175291
-34.00761,200,2926.175291
-3.025732,25,2926.709952
-45.4334,200,2926.709952
-4.1973968,38,2927.314058
0.78591144,8,2927.314058
-5.5116463,37,2929.821245
0.33184683,11,2930.390996
-77.749855,200,2930.390996
0.6047045,12,2930.390996
-2.110448,27,2931.01039
-49.13,200,2931.01039
-55.638477,200,2931.01039
-2.7922645,21,2931.01039
-4.99386,47,2932.932822
0.18623817,13,2933.513088
-65.12285,200,2933.51359
-0.10024619,17,2934.046357
-49.967064,200,2934.046357
0.6588651,8,2934.623665
-47.79292,200,2935.180314
-33.489838,200,2935.744704
-24.627241,179,2935.744704
-57.127434,200,2936.760238
-2.3185048,22,2937.817755
-49.083466,200,2938.925211
-37.716255,200,2939.506708
-32.14718,200,2939.506708
-9.086626,36,2939.506708
-3.155201,26,2940.077717
0.4146862,10,2940.077717
-49.32701,200,2940.077717
-44.113823,200,2940.077717
-31.84943,200,2940.651444
-90.15122,200,2942.147158
-11.046868,41,2942.147158
-64.17465,200,2942.727375
-3.1110177,29,2942.727375
-46.695198,200,2942.727375
-43.027416,200,2942.727375
-51.342052,200,2943.334009
-23.81078,200,2943.886014
-0.16030705,15,2943.886014
-31.729362,200,2943.886014
-3.3689992,26,2944.922121
-1.8278973,21,2945.50083
-9.831865,59,2945.50083
-31.95336,200,2945.50083
-46.40395,200,2945.50083
0.6534214,11,2946.106291
-3.1426897,25,2946.64628
-19.722878,200,2947.261507
-6.864606,76,2947.261507
-4.373876,31,2947.812867
-0.23785317,15,2948.412724
-3.4736931,23,2948.412724
-67.93593,200,2948.412724
-4.4502788,34,2948.992857
0.109500885,13,2949.964253
-24.661066,200,2949.964253
-0.67716575,14,2950.545888
-6.389683,31,2950.545888
-0.44739485,20,2950.545888
-66.48421,200,2951.15331
0.9709975,8,2951.15331
-53.581882,200,2953.135114
-67.1721,200,2954.147362
-40.11913,200,2954.147362
-44.47296,200,2954.147362
-2.0721369,23,2954.678224
-66.73003,200,2956.300812
-55.064667,200,2956.871132
-40.82151,200,2957.406555
-24.975567,200,2957.407055
-60.692413,200,2957.407055
-65.30099,200,2957.990723
-2.1231065,20,2958.523022
-1.9185625,19,2958.523022
-1.5026491,24,2958.523022
-22.711369,200,2959.574166
-58.256172,200,2959.574166
-2.072283,17,2960.192267
-3.773735,26,2960.192267
-1.8266159,33,2960.192267
-19.998774,200,2960.192267
1.0420684,7,2960.767282
-8.964666,49,2960.767282
-5.3250074,34,2961.343275
-17.109587,115,2961.343775
-35.80921,200,2961.343775
-27.81258,200,2961.940283
-25.533197,200,2961.940283
-53.936516,200,2963.408721
-74.05636,200,2964.468417
-30.929815,200,2964.468417
-26.853132,200,2965.052208
-8.011223,35,2966.969977
-7.4523916,36,2967.50684
-49.19219,200,2967.50684
-1.2803977,15,2967.50684
-3.1832697,34,2968.955211
-5.050931,40,2970.844521
-34.557034,200,2970.844521
-1.1677469,21,2971.409015
-31.676983,200,2973.297032
0.22199702,12,2973.297032
-2.9533768,25,2973.84194
-0.59609926,14,2973.84194
-3.8361568,26,2974.840056
-80.77434,200,2974.840056
-5.9584703,31,2976.296513
-4.0349536,31,2976.821106
-5.9028516,33,2976.821106
-29.40912,200,2977.350707
-36.481785,200,2977.350707
-65.67426,200,2977.868719
-32.46128,200,2978.370297
-54.748928,200,2980.33143
-73.53315,200,2981.353073
-4.365382,28,2981.353073
-4.2397156,29,2981.909932
-0.6245909,23,2982.455512
-43.81457,200,2982.455512
0.55478394,10,2982.989688
-5.7744646,57,2983.543577
-70.46859,200,2985.027313
-58.370342,200,2985.027313
-60.189037,200,2985.574974
1.1730146,7,2985.574974
-22.906935,200,2985.574974
-33.1917,200,2986.138557
-36.45089,200,2986.138557
-2.6916769,23,2986.726281
-1.3512836,17,2987.283573
-3.0865836,22,2987.847979
0.19249737,13,2988.367605
-3.0365624,23,2988.899349
-1.8445393,22,2988.899349
-55.194206,200,2991.840032
0.23948133,11,2992.35955
-28.542078,200,2996.992511
-3.755866,28,2997.529529
-8.097284,94,2998.093698
-3.7471814,21,2998.637863
-20.101692,200,2998.637863
-31.431797,200,2999.189778
-7.395634,78,2999.728231
-5.7342544,52,3000.304867
-5.542587,35,3000.849998
-34.380196,200,3000.849998
-30.744373,200,3001.78921
-30.002008,200,3001.78921
-5.988553,34,3002.81706
-19.183853,200,3003.889851
-26.821432,200,3004.45308
-61.36059,200,3004.45308
-9.322765,46,3005.009421
-69.27661,200,3006.02816
0.20287097,14,3006.02816
-37.875732,200,3006.565335
-5.134452,66,3007.132609
-52.37596,200,3007.132609
-71.25171,200,3007.132609
-37.74478,200,3007.687898
-3.0623178,17,3008.224205
-33.29165,200,3009.267931
-85.612854,200,3009.267931
0.017233014,11,3010.32862
-54.59455,200,3010.32862
-45.45523,200,3010.32862
1.2505759,6,3010.32862
0.45408368,9,3010.902483
-49.75202,200,3011.486388
-100.22655,200,3011.486388
-26.524326,200,3011.486388
0.35331583,14,3012.062931
-65.559166,200,3012.062931
-48.5091,200,3012.062931
-8.159133,51,3012.617179
-24.064436,200,3012.617179
-34.32237,200,3012.617179
0.25554276,14,3012.617179
-6.1155553,31,3014.138148
-59.05683,200,3014.662542
1.2648691,6,3015.248761
-2.645256,28,3015.796586
-20.436054,200,3016.374763
-14.364668,141,3016.950067
-99.827354,200,3017.509264
-65.563995,200,3018.059908
-0.17968833,14,3018.059908
0.3483578,12,3018.62678
-56.687305,200,3019.691341
-55.237026,200,3020.247839
-70.762825,200,3020.247839
-45.79807,200,3020.247839
-46.848534,200,3020.247839
-1.9072957,25,3020.800375
-2.6711297,23,3020.800375
0.6698227,11,3020.800375
-79.29579,200,3021.379957
-27.76034,200,3021.974298
-7.74127,40,3021.974298
-1.7591829,20,3022.516083
-0.8448452,13,3022.516083
-4.0390234,30,3022.516083
-1.8273313,19,3023.061362
0.8361876,9,3025.003971
-38.638206,200,3025.543515
-67.46925,200,3025.543515
-68.97439,200,3026.100089
-34.349247,200,3026.100089
0.27430916,15,3026.100089
-4.149415,30,3026.636744
-77.73286,200,3027.665561
-2.2539086,23,3028.204808
-48.334602,200,3028.770731
-2.856149,31,3029.346626
-3.5209014,37,3029.346626
-2.2759511,23,3029.346626
-39.40707,200,3030.383677
-5.792173,34,3030.383677
0.0604645,14,3030.383677
-41.329624,200,3031.440358
-66.44527,200,3031.971757
-5.8314695,64,3032.535928
-83.14888,200,3032.535928
-2.9659262,25,3033.553962
0.22738862,13,3034.606551
-35.246872,200,3035.109272
-2.643911,27,3035.109272
-1.9492673,25,3035.109272
0.21439207,12,3035.640907
0.4873482,12,3035.640907
-38.094254,200,3035.640907
-3.3025026,31,3036.174214
-49.199356,200,3036.174214
-47.403816,200,3036.174214
0.7126963,9,3037.129155
-1.3619841,20,3037.129155
0.1796403,14,3037.637224
0.026479602,13,3038.187007
-36.95988,200,3038.709328
-7.5939646,56,3039.230478
0.44527316,10,3040.184362
-52.612606,200,3040.184362
-22.72019,160,3040.717682
-4.5993724,25,3041.247056
-19.07706,175,3041.771338
-62.355923,200,3041.771338
-19.318716,157,3041.771338
0.41991317,10,3042.287627
-23.122313,95,3042.287627
-49.783966,200,3042.831959
-50.22093,165,3043.356193
-46.34863,200,3043.897277
-67.49722,200,3044.417287
-45.540596,200,3044.417287
-59.69113,200,3044.932106
-74.875496,200,3044.932106
-5.0134306,37,3045.49861
-64.200554,200,3045.49861
0.52510655,11,3046.000453
-5.1855154,32,3046.000453
-7.8753695,39,3046.000453
-2.3002107,21,3046.000453
-13.663665,55,3046.51511
0.55479205,11,3047.549546
-35.5651,200,3047.549546
-46.048164,200,3048.572722
-3.765761,26,3048.572722
-61.328674,200,3048.572722
-47.893566,200,3048.572722
0.2582549,13,3049.569305
-62.647266,200,3049.569305
-4.8936887,46,3050.102726
0.93124914,9,3050.102726
-24.496328,200,3050.102726
-47.442074,200,3050.102726
-32.453632,200,3050.102726
-1.6927645,27,3050.102726
-1.548148,20,3050.668247
-54.31463,200,3051.639329
-31.9185,200,3051.639329
-3.9136107,26,3052.157418
-83.06682,200,3053.174628
-0.80339897,22,3053.175129
-51.758804,200,3054.621737
-62.50108,200,3054.621737
-2.0381575,24,3054.621737
0.59232306,10,3055.187159
-3.2999227,33,3055.187659
-1.7554309,21,3055.187659
-0.3803059,12,3055.76479
-43.242943,200,3057.226058
-32.660263,139,3057.772999
-3.843216,26,3057.772999
-1.3682171,15,3057.772999
-2.2575846,21,3058.321257
-35.753204,200,3058.321257
-32.652462,200,3058.321257
-0.6073973,17,3058.89069
1.0364597,8,3058.89069
-1.8502748,17,3058.89069
-61.34382,200,3058.89069
-50.16071,200,3060.381295
-1.2233039,22,3060.928795
-7.119267,60,3061.506011
-43.395702,200,3061.506011
-51.977203,200,3062.066069
-31.359053,200,3062.618286
-61.362858,200,3062.618286
-51.076748,200,3062.618286
-53.53785,200,3063.588164
-79.7902,200,3064.104203
-3.586173,34,3064.104203
-0.842566,19,3065.111506
-43.446568,200,3065.111506
-17.880644,83,3065.651753
-33.309986,200,3065.651753
-5.8800983,40,3065.651753
0.5227102,10,3066.196027
-9.148905,85,3066.73813
-1.6679626,26,3066.73813
-1.5726217,18,3067.291839
-7.58096,42,3067.291839
-61.391785,200,3067.291839
0.37143588,10,3067.291839
-1.8809125,30,3067.842422
-60.94746,200,3068.354129
-2.2392673,26,3068.354129
-39.456406,200,3068.354129
-51.498444,200,3068.915136
-8.544846,57,3068.915136
-1.0059297,21,3069.913777
-1.9819602,25,3071.882403
-35.951523,200,3072.939721
0.46588397,11,3072.939721
-0.8003882,21,3073.502834
0.40017045,11,3074.051301
0.056023,14,3074.051301
-1.0011888,19,3074.051301
-56.17396,200,3075.077755
-0.54501224,14,3075.077755
-2.6787052,22,3075.077755
-84.163925,200,3075.66633
1.0179145,8,3076.238974
-0.688915,17,3076.238974
-5.346637,31,3076.809764
-5.7952104,60,3077.351969
-34.693253,200,3077.916756
-10.190196,84,3078.478263
-56.37386,200,3078.478263
-27.192446,200,3079.498043
-27.353151,177,3080.036138
-6.968132,42,3080.598101
-4.6905727,28,3080.598101
-3.587413,29,3080.598101
-7.539713,35,3081.178582
-62.064568,200,3081.694413
-50.723324,200,3082.250124
-10.559313,72,3082.803667
-1.9328164,40,3082.803667
-0.826249,17,3083.345309
-3.1793542,33,3083.345309
-0.07613385,12,3083.896971
-14.047254,64,3083.896971
-2.4378824,26,3083.896971
-2.1758103,17,3085.304581
-78.41814,200,3085.304581
-0.11738682,15,3085.827255
-92.94112,200,3087.215532
-45.148777,200,3087.215532
0.71387446,9,3087.721272
-3.1575243,28,3087.721272
-0.5870483,14,3087.721272
-3.0203645,26,3088.689827
-2.8682723,29,3088.690327
-3.457652,25,3088.690327
-13.634911,101,3089.67156
-45.073326,200,3089.67156
-0.9028132,20,3090.205369
-30.232584,200,3090.205369
-33.356216,200,3090.205369
-27.59474,200,3090.798945
-45.705418,200,3092.292032
-39.771805,200,3093.335317
-54.193462,200,3093.335317
-0.18214417,12,3093.874612
-6.8189373,61,3094.477709
-4.517127,32,3095.040238
-2.0550497,35,3095.040238
0.43070686,11,3095.579673
-46.851585,200,3096.609956
-0.562485,16,3097.161497
-5.4626417,27,3097.161497
-1.5406605,20,3097.732191
-0.08849597,11,3098.28742
-2.8543506,29,3098.837792
0.5522673,8,3099.362923
-1.3421991,19,3099.914564
-8.3921,40,3100.467899
-4.9691935,35,3100.467899
-2.0871458,26,3101.48125
-3.1084352,26,3102.477792
-67.30932,200,3102.477792
-11.534158,44,3103.499831
0.39423513,12,3104.036706
-48.39981,200,3104.036706
-4.5112987,26,3104.622458
0.6561451,11,3104.622458
-65.31848,200,3105.169631
-36.10555,200,3106.199942
-74.05187,200,3107.21372
-58.98323,200,3107.21372
-4.851524,36,3107.76332
-26.592747,200,3108.340207
-0.91533184,22,3108.340207
-17.93002,143,3108.340207
-6.100017,64,3108.886827
-78.58369,200,3109.40799
-3.9695675,29,3109.40799
-16.076153,131,3109.930329
0.40248656,14,3109.930329
-1.3115093,21,3110.431141
-0.29519653,16,3110.976591
-5.0687037,33,3110.976591
0.034555316,13,3111.937346
