#{"t_start": 1778450065.306433, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-50.0,50,6.279054,False
-50.0,50,7.304459,False
-50.0,50,8.284379,False
-50.0,50,9.257933,False
-50.0,50,10.269555,False
-50.0,50,11.258819,False
-50.0,50,12.247265,False
-50.0,50,13.221535,False
-50.0,50,14.202784,False
-50.0,50,15.182413,False
-50.0,50,16.175903,False
-50.0,50,17.14779,False
-50.0,50,18.124642,False
-50.0,50,19.103694,False
-50.0,50,20.094355,False
-50.0,50,21.096935,False
-50.0,50,22.095266,False
-50.0,50,23.117844,False
-50.0,50,24.10349,False
-50.0,50,25.103627,False
-50.0,50,26.123549,False
-50.0,50,27.089356,False
-50.0,50,28.091326,False
-50.0,50,29.079374,False
-50.0,50,30.142552,False
-50.0,50,31.169445,False
-50.0,50,32.15366,False
-50.0,50,33.15097,False
-50.0,50,34.134667,False
-50.0,50,35.135589,False
-50.0,50,36.12797,False
-50.0,50,37.108169,False
-50.0,50,38.11942,False
-50.0,50,39.099471,False
-50.0,50,40.078823,False
-50.0,50,41.059304,False
-50.0,50,42.046493,False
-50.0,50,43.053723,False
-50.0,50,44.047762,False
-50.0,50,45.03183,False
-50.0,50,70.460419,False
-50.0,50,71.4535,False
-50.0,50,72.424694,False
-50.0,50,73.432466,False
-50.0,50,74.41336,False
-50.0,50,75.376781,False
-50.0,50,76.359421,False
-50.0,50,77.330807,False
-50.0,50,78.32514,False
-50.0,50,79.313133,False
-50.0,50,127.805684,False
-50.0,50,128.797863,False
-50.0,50,129.777882,False
-50.0,50,130.761606,False
-50.0,50,131.737901,False
-50.0,50,132.734373,False
-50.0,50,133.739998,False
-50.0,50,134.73456,False
-50.0,50,135.732389,False
-50.0,50,136.72155,False
-50.0,50,137.696359,False
-50.0,50,138.671696,False
-50.0,50,139.651714,False
-50.0,50,140.626838,False
-48.0,50,141.642158,False
-50.0,50,142.621089,False
-50.0,50,143.61366,False
-50.0,50,144.609277,False
-50.0,50,145.588171,False
-50.0,50,146.571213,False
-50.0,50,147.560056,False
-50.0,50,148.559288,False
-50.0,50,149.550516,False
-50.0,50,150.538294,False
-50.0,50,151.517325,False
-50.0,50,152.496605,False
-50.0,50,153.489153,False
-50.0,50,154.49618,False
-50.0,50,155.486619,False
-50.0,50,156.453879,False
-50.0,50,157.414178,False
-50.0,50,183.545962,False
-50.0,50,184.523119,False
-50.0,50,185.523122,False
-50.0,50,186.513246,False
-50.0,50,187.490529,False
-50.0,50,188.481115,False
-42.0,50,189.4697,False
-50.0,50,190.453828,False
-50.0,50,191.441061,False
-50.0,50,192.428998,False
-50.0,50,193.411803,False
-50.0,50,194.397492,False
-50.0,50,195.41619,False
-50.0,50,196.421239,False
-50.0,50,197.402187,False
-50.0,50,198.39431,False
-50.0,50,199.37842,False
-50.0,50,200.367586,False
-50.0,50,201.355005,False
-50.0,50,248.080841,False
-50.0,50,249.094746,False
-50.0,50,250.068236,False
-50.0,50,251.048678,False
-50.0,50,252.026682,False
-50.0,50,253.003122,False
-50.0,50,253.98458,False
-50.0,50,254.96175,False
-50.0,50,255.948893,False
-50.0,50,256.938487,False
-50.0,50,257.921456,False
-50.0,50,258.904848,False
-50.0,50,259.888638,False
-50.0,50,260.864228,False
-50.0,50,261.833207,False
-50.0,50,262.818535,False
-50.0,50,263.795871,False
-50.0,50,264.783406,False
-50.0,50,265.749665,False
-50.0,50,266.739659,False
-50.0,50,267.742309,False
-50.0,50,268.724449,False
-50.0,50,294.528659,False
-50.0,50,295.517183,False
-50.0,50,296.502966,False
