#{"t_start": 1778450065.455573, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-50.0,50,6.128422,False
-50.0,50,7.156321,False
-50.0,50,8.136761,False
-50.0,50,9.110294,False
-50.0,50,10.118914,False
-50.0,50,11.113199,False
-50.0,50,12.099124,False
-50.0,50,13.074407,False
-50.0,50,14.052637,False
-50.0,50,15.033772,False
-50.0,50,16.025763,False
-50.0,50,16.999149,False
-50.0,50,17.977503,False
-50.0,50,18.954053,False
-50.0,50,19.946715,False
-50.0,50,20.948296,False
-50.0,50,21.946126,False
-50.0,50,22.967703,False
-50.0,50,23.953347,False
-50.0,50,24.953987,False
-50.0,50,25.973399,False
-50.0,50,26.941223,False
-50.0,50,27.941688,False
-50.0,50,28.933744,False
-50.0,50,29.993412,False
-50.0,50,31.019801,False
-50.0,50,32.004014,False
-50.0,50,33.003332,False
-50.0,50,33.986544,False
-50.0,50,34.986449,False
-50.0,50,35.979828,False
-50.0,50,36.959028,False
-50.0,50,37.96878,False
-50.0,50,38.95033,False
-50.0,50,39.928185,False
-50.0,50,40.908157,False
-50.0,50,41.900354,False
-50.0,50,42.903584,False
-50.0,50,43.89712,False
-50.0,50,44.88169,False
-50.0,50,70.308807,False
-50.0,50,71.302944,False
-50.0,50,72.274556,False
-50.0,50,73.284327,False
-50.0,50,74.262719,False
-50.0,50,75.22714,False
-50.0,50,76.20928,False
-50.0,50,77.184169,False
-50.0,50,78.179002,False
-50.0,50,79.162993,False
-50.0,50,127.655544,False
-50.0,50,128.648723,False
-50.0,50,129.625743,False
-50.0,50,130.613976,False
-50.0,50,131.587261,False
-50.0,50,132.585232,False
-50.0,50,133.589855,False
-50.0,50,134.58542,False
-50.0,50,135.584748,False
-50.0,50,136.571911,False
-50.0,50,137.544719,False
-50.0,50,138.522048,False
-50.0,50,139.501574,False
-50.0,50,140.477698,False
-50.0,50,141.491659,False
-50.0,50,142.471949,False
-50.0,50,143.46502,False
-50.0,50,144.460137,False
-50.0,50,145.439031,False
-50.0,50,146.422073,False
-50.0,50,147.408409,False
-50.0,50,148.412164,False
-50.0,50,149.401376,False
-50.0,50,150.385586,False
-50.0,50,151.367687,False
-50.0,50,152.347465,False
-50.0,50,153.341017,False
-50.0,50,154.346537,False
-50.0,50,155.337978,False
-50.0,50,156.304739,False
-50.0,50,157.265537,False
-50.0,50,183.397957,False
-50.0,50,184.373979,False
-50.0,50,185.37498,False
-50.0,50,186.361606,False
-50.0,50,187.341389,False
-50.0,50,188.329963,False
-50.0,50,189.319053,False
-50.0,50,190.306688,False
-50.0,50,191.293923,False
-50.0,50,192.277355,False
-50.0,50,193.261163,False
-50.0,50,194.248851,False
-50.0,50,195.266051,False
-50.0,50,196.272607,False
-50.0,50,197.253047,False
-50.0,50,198.24317,False
-50.0,50,199.229783,False
-50.0,50,200.218446,False
-50.0,50,201.205865,False
-50.0,50,247.930687,False
-50.0,50,248.946105,False
-50.0,50,249.918095,False
-50.0,50,250.900544,False
-50.0,50,251.878042,False
-50.0,50,252.852981,False
-50.0,50,253.833932,False
-50.0,50,254.812609,False
-50.0,50,255.799753,False
-50.0,50,256.788847,False
-50.0,50,257.77181,False
-50.0,50,258.753708,False
-50.0,50,259.741211,False
-50.0,50,260.715088,False
-50.0,50,261.685964,False
-50.0,50,262.670401,False
-50.0,50,263.644731,False
-50.0,50,264.633766,False
-50.0,50,265.601032,False
-50.0,50,266.585461,False
-50.0,50,267.593169,False
-50.0,50,268.576811,False
-50.0,50,294.379519,False
-50.0,50,295.367545,False
-50.0,50,296.353327,False
-50.0,50,297.349515,False
-50.0,50,298.318047,False
-50.0,50,299.297743,False
-50.0,50,300.26488,False
-50.0,50,301.233453,False
-50.0,50,302.222691,False
-50.0,50,303.22571,False
-50.0,50,304.234459,False
-50.0,50,305.226793,False
-50.0,50,306.228351,False
-50.0,50,307.208189,False
-50.0,50,308.270533,False
0.0,50,309.254894,True
-50.0,50,310.242735,False
-50.0,50,311.216687,False
-50.0,50,312.203758,False
-50.0,50,313.176658,False
-50.0,50,314.210931,False
-50.0,50,315.202075,False
-50.0,50,316.193327,False
-50.0,50,317.188417,False
-50.0,50,318.174205,False
-50.0,50,319.17516,False
-50.0,50,320.185464,False
-50.0,50,321.163835,False
-50.0,50,368.825582,False
-50.0,50,369.810814,False
-50.0,50,370.781609,False
-50.0,50,371.77083,False
-50.0,50,372.741824,False
-50.0,50,373.714285,False
-50.0,50,374.688973,False
-50.0,50,375.686495,False
-50.0,50,376.667708,False
-50.0,50,377.651412,False
-50.0,50,378.644527,False
-50.0,50,379.63848,False
-50.0,50,380.599009,False
-50.0,50,406.182819,False
-50.0,50,407.163131,False
-50.0,50,408.139115,False
-50.0,50,409.146571,False
-50.0,50,410.120161,False
-50.0,50,411.106174,False
-50.0,50,412.108745,False
-50.0,50,413.098944,False
-50.0,50,414.08285,False
-50.0,50,415.0724,False
-50.0,50,416.064542,False
-50.0,50,417.047829,False
-50.0,50,418.043855,False
-50.0,50,419.020493,False
-50.0,50,420.002292,False
-50.0,50,420.985315,False
-50.0,50,421.96636,False
-50.0,50,422.974644,False
-50.0,50,423.959832,False
-50.0,50,424.954395,False
-50.0,50,425.937656,False
-50.0,50,426.926877,False
-50.0,50,427.920132,False
-50.0,50,428.913338,False
-50.0,50,429.884145,False
-50.0,50,430.868383,False
-50.0,50,431.849067,False
-50.0,50,432.860485,False
-50.0,50,433.848088,False
-50.0,50,434.833299,False
-50.0,50,435.836592,False
-50.0,50,436.831933,False
-50.0,50,437.813093,False
-50.0,50,438.783496,False
-50.0,50,439.756074,False
-50.0,50,440.736543,False
-50.0,50,441.731331,False
-50.0,50,488.745514,False
-50.0,50,489.738651,False
-50.0,50,490.712563,False
-50.0,50,491.696731,False
-50.0,50,511.863913,False
-50.0,50,512.671172,False
-50.0,50,513.48525,False
-50.0,50,514.313526,False
-50.0,50,515.129819,False
-50.0,50,515.940655,False
-50.0,50,516.770783,False
-50.0,50,517.58683,False
-50.0,50,518.398408,False
-50.0,50,519.20624,False
-50.0,50,520.019086,False
-50.0,50,520.822509,False
-50.0,50,521.63432,False
-50.0,50,522.444999,False
-50.0,50,523.252115,False
-50.0,50,524.05377,False
-50.0,50,524.852251,False
-50.0,50,525.660761,False
-50.0,50,526.469517,False
-50.0,50,527.290433,False
-50.0,50,528.353856,False
-50.0,50,529.334529,False
-50.0,50,530.350054,False
-50.0,50,531.411162,False
0.0,50,532.408058,True
-50.0,50,533.387706,False
-42.0,50,534.400067,True
-50.0,50,535.408758,False
-50.0,50,536.399327,False
-50.0,50,537.386538,False
-50.0,50,538.388509,False
-50.0,50,539.387041,False
-50.0,50,540.360705,False
-50.0,50,541.380795,False
-50.0,50,542.38882,False
-50.0,50,543.384636,False
-50.0,50,544.37481,False
-50.0,50,545.360931,False
-50.0,50,546.350323,False
-50.0,50,547.332249,False
-50.0,50,548.328669,False
-50.0,50,574.288496,False
-50.0,50,575.284411,False
-50.0,50,576.256954,False
-50.0,50,577.252892,False
-50.0,50,578.256619,False
-50.0,50,625.48172,False
-50.0,50,626.465506,False
-50.0,50,627.436689,False
-50.0,50,628.413173,False
