#{"t_start": 1778462407.6891177, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-2.046565,50,4.416618,False
-7.90006,50,5.21266,False
-6.859972,50,6.010439,False
-17.171273,50,6.81367,False
-3.486834,50,7.617034,False
-6.007466,50,8.406752,False
-4.411633,50,9.191872,False
-6.300615,50,9.994726,False
-3.412776,50,10.787294,False
-6.576964,50,11.590788,False
-2.90576,50,12.376476,False
-4.410151,50,13.171771,False
-8.833685,50,13.962754,False
-7.695054,50,14.760517,False
-1.895651,50,15.556887,False
-11.690676,50,16.355457,False
-3.828203,50,17.156401,False
-5.282919,50,17.950459,False
-5.574078,50,18.74803,False
-2.224099,50,19.542658,False
-4.022268,50,20.34392,False
-7.993954,50,21.138787,False
-7.036097,50,21.975463,False
-9.460689,50,22.774943,False
-8.67931,50,23.578062,False
-5.683852,50,24.389376,False
-9.090056,50,25.205364,False
-7.424825,50,25.999557,False
-9.278996,50,26.799792,False
-4.605504,50,27.605587,False
-4.526518,50,28.408226,False
-6.881048,50,29.209789,False
-3.101608,50,30.024506,False
-4.88256,50,30.8212,False
-7.972938,50,31.628589,False
-11.102095,50,32.436045,False
-2.627649,50,33.241066,False
-10.87788,50,34.071492,False
-4.973701,50,34.880656,False
-5.524506,50,35.709412,False
-9.161167,50,47.795222,False
-5.668308,50,48.640475,False
-8.389345,50,49.487179,False
-6.59055,50,50.29524,False
-7.769353,50,51.084496,False
-6.717631,50,51.881129,False
-8.43981,50,52.686616,False
-6.909378,50,53.504357,False
-6.311716,50,54.321631,False
-10.304504,50,55.12815,False
-7.59858,50,55.926745,False
-8.462138,50,56.739131,False
-1.4501,50,57.554444,False
-6.093633,50,58.362036,False
-11.606387,50,59.19626,False
-1.407843,50,60.016006,False
-11.408756,50,60.835325,False
-10.971149,50,61.655424,False
-13.634909,50,62.500426,False
-9.512912,50,63.321458,False
-6.832235,50,64.127471,False
-9.115231,50,64.925687,False
-6.049759,50,65.719038,False
-11.998004,50,66.512802,False
-5.576396,50,67.314779,False
-6.014553,50,68.118038,False
-7.540227,50,68.921646,False
-1.13688,50,69.719078,False
-2.271378,50,70.522151,False
-6.351256,50,71.316815,False
-14.379028,50,72.125958,False
-1.917081,50,72.930747,False
-8.237245,50,73.728024,False
-12.076241,50,74.520314,False
-10.085734,50,75.319202,False
-5.316443,50,76.126203,False
-5.181047,50,76.915677,False
-10.368458,50,77.713086,False
-7.635442,50,78.506207,False
-10.274474,50,79.295431,False
-1.109867,50,80.090583,False
-5.131693,50,91.471671,False
-11.796777,50,92.266383,False
-9.511417,50,93.058008,False
-8.169416,50,93.870291,False
-4.588175,50,94.675347,False
-6.303452,50,95.47916,False
-4.981869,50,96.279664,False
-5.960898,50,97.080495,False
-13.28452,50,97.870348,False
-11.12563,50,98.676773,False
-4.119901,50,99.469501,False
-9.033998,50,100.267912,False
-12.918267,50,101.066948,False
-6.890101,50,101.861751,False
-6.435967,50,102.664475,False
-6.927025,50,103.457211,False
-0.417275,50,104.255814,True
-0.891892,50,105.056041,False
-7.688734,50,105.853184,False
-6.210902,50,106.659138,False
-3.225406,50,107.454574,False
-4.610096,50,108.270983,False
-8.282308,50,109.062447,False
-4.380967,50,109.861212,False
-8.072265,50,110.659444,False
-8.241652,50,111.461686,False
-12.483623,50,112.272391,False
-8.277908,50,113.114807,False
-9.688935,50,113.94548,False
-2.878188,50,114.780632,False
-0.687821,50,115.611931,False
-7.033274,50,116.459802,False
-12.442869,50,117.321774,False
-5.219668,50,118.149078,False
-6.585892,50,118.985072,False
-6.900074,50,119.8067,False
-6.724243,50,120.657551,False
-10.362677,50,121.528011,False
-0.910496,50,122.404374,False
-1.323503,50,123.24133,False
-7.481586,50,124.076513,False
-5.302911,50,136.140185,False
-1.314669,50,136.978602,False
-0.260406,50,137.806434,True
-12.09331,50,138.638925,False
-10.653128,50,139.481867,False
-6.085053,50,140.316378,False
-6.987762,50,141.129667,False
-8.351312,50,141.978724,False
-5.438588,50,142.808788,False
-11.932508,50,143.64706,False
-8.94838,50,144.478565,False
-8.2155,50,145.3141,False
-5.589247,50,146.137328,False
-4.506157,50,146.98923,False
-12.045911,50,147.811956,False
-3.93229,50,148.652996,False
-2.694144,50,149.491059,False
-2.238251,50,150.324694,False
-10.590597,50,151.150144,False
-8.75335,50,151.989034,False
-3.427752,50,152.812994,False
-5.906345,50,153.644254,False
-7.546986,50,154.469845,False
-4.602348,50,155.313615,False
-6.397441,50,156.148674,False
-7.029803,50,156.97689,False
-6.052433,50,157.816145,False
-11.357595,50,158.652075,False
