#{"t_start": 1778462407.4368813, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-9.611108,50,4.668854,False
-4.57846,50,5.464896,False
-13.001827,50,6.263176,False
-6.651375,50,7.066403,False
-1.978005,50,7.870769,False
-3.984743,50,8.658483,False
-7.632985,50,9.446108,False
-10.564948,50,10.247961,False
-5.429389,50,11.037022,False
-9.158709,50,11.840962,False
-10.82232,50,12.629714,False
-8.749358,50,13.423006,False
-11.468692,50,14.214493,False
-9.967184,50,15.012253,False
-12.670596,50,15.812127,False
-2.672146,50,16.608692,False
-9.475532,50,17.409129,False
-9.676346,50,18.202695,False
-7.976514,50,18.999267,False
-11.25821,50,19.794394,False
-7.963105,50,20.595658,False
-8.012697,50,21.393569,False
-9.286607,50,22.224689,False
-2.53158,50,23.02718,False
-11.841396,50,23.828799,False
-10.978206,50,24.640607,False
-10.62928,50,25.456601,False
-3.765413,50,26.250787,False
-10.138315,50,27.052551,False
-5.480483,50,27.858336,False
-10.425963,50,28.656961,False
-9.013559,50,29.46003,False
-5.881878,50,30.277589,False
-13.331716,50,31.074436,False
-2.403709,50,31.880324,False
-9.574839,50,32.687768,False
-14.787046,50,33.4928,False
-8.229499,50,34.321231,False
-12.116017,50,35.1319,False
-9.83178,50,35.961145,False
-6.388937,50,48.046461,False
-7.705251,50,48.894711,False
-7.329681,50,49.738415,False
-5.62,50,50.546978,False
-3.353313,50,51.33523,False
-11.824331,50,52.131366,False
-7.947616,50,52.93985,False
-5.627718,50,53.756102,False
-5.235021,50,54.572343,False
-15.01219,50,55.381386,False
-3.0149,50,56.177481,False
-10.042047,50,56.989858,False
-7.790281,50,57.80568,False
-8.276716,50,58.615271,False
-11.368142,50,59.449998,False
-6.110577,50,60.267744,False
-7.635183,50,61.085879,False
-2.287766,50,61.905661,False
-7.154219,50,62.754081,False
-3.578189,50,63.572695,False
-1.621848,50,64.379207,False
-1.719353,50,65.176924,False
-7.260914,50,65.973263,False
-2.781088,50,66.763542,False
-0.595227,50,67.567015,False
-8.566071,50,68.367775,False
-7.049373,50,69.171883,False
-6.174526,50,69.972813,False
-7.767374,50,70.773387,False
-11.608237,50,71.569052,False
-9.57734,50,72.375751,False
-5.898025,50,73.182484,False
-1.667357,50,73.977756,False
-9.400489,50,74.774048,False
-5.718088,50,75.570934,False
-1.917982,50,76.376427,False
-6.64553,50,77.166414,False
-5.482884,50,77.965322,False
-8.607921,50,78.757943,False
-4.690008,50,79.550173,False
-8.371842,50,80.344319,False
-3.988668,50,91.7254,False
-5.560579,50,92.518619,False
-4.403843,50,93.308743,False
-3.187413,50,94.122527,False
-2.54504,50,94.928588,False
-5.1016,50,95.731396,False
-0.532084,50,96.532898,False
-8.472115,50,97.332731,False
-13.582945,50,98.122584,False
-6.351568,50,98.92901,False
-5.160408,50,99.721737,False
-2.68364,50,100.520648,False
-2.703487,50,101.319687,False
-3.635154,50,102.115987,False
-7.710637,50,102.91821,False
-5.710059,50,103.707448,False
-15.677025,50,104.507044,False
-13.247689,50,105.309277,False
-10.520851,50,106.10542,False
-7.282179,50,106.912878,False
-5.57076,50,107.705284,False
-5.795183,50,108.523219,False
-5.669603,50,109.315177,False
-5.921455,50,110.112458,False
-8.494859,50,110.910671,False
-8.617725,50,111.715534,False
-10.376942,50,112.525626,False
-11.515678,50,113.368047,False
-6.340241,50,114.198721,False
-6.30908,50,115.032868,False
-14.076888,50,115.864669,False
-5.685534,50,116.712592,False
-14.597418,50,117.57401,False
-12.100041,50,118.401315,False
-8.870347,50,119.236808,False
-5.030376,50,120.060445,False
-3.937955,50,120.908781,False
-9.037383,50,121.779249,False
-7.278355,50,122.65761,False
-9.498631,50,123.493067,False
-2.961383,50,124.328247,False
-7.100409,50,136.391417,False
-10.803496,50,137.230838,False
-6.561739,50,138.060173,False
-2.538581,50,138.889645,False
-10.17229,50,139.733104,False
-10.445213,50,140.568145,False
-9.5083,50,141.380402,False
-9.080642,50,142.229965,False
-8.456653,50,143.061525,False
-1.209845,50,143.899296,False
-6.422929,50,144.731303,False
-10.448816,50,145.566806,False
-14.101713,50,146.389564,False
-8.701892,50,147.241467,False
-9.717486,50,148.062691,False
-9.00129,50,148.907239,False
-6.590153,50,149.740532,False
-2.960517,50,150.57743,False
-15.20362,50,151.402882,False
-11.145466,50,152.24127,False
-2.189028,50,153.064224,False
-7.648221,50,153.896997,False
-2.81602,50,154.723086,False
-5.944221,50,155.56435,False
-0.76955,50,156.401918,False
-2.341698,50,157.22862,False
-10.117521,50,158.071887,False
-4.627657,50,158.904311,False
-3.548058,50,159.744231,False
-9.69915,50,160.56901,False
-2.119825,50,161.399963,False
-3.413808,50,162.233457,False
-14.493674,50,163.062848,False
-5.145967,50,163.895865,False
-2.470291,50,164.721726,False
-11.701004,50,165.550955,False
-13.233056,50,166.386024,False
-6.459012,50,167.241669,False
-3.007874,50,168.068503,False
-9.225647,50,168.892977,False
-9.967793,50,169.703332,False
-8.720985,50,181.285972,False
-3.269932,50,182.096325,False
-3.529143,50,182.898548,False
-8.607864,50,183.710646,False
-4.531785,50,184.511619,False
-11.266672,50,185.34311,False
-12.382311,50,186.146104,False
-10.99388,50,186.955361,False
-7.100055,50,187.752067,False
-11.166142,50,188.539519,False
-11.987951,50,189.34429,False
-11.778136,50,190.146927,False
-4.963772,50,190.954201,False
-1.848839,50,191.757281,False
-5.557054,50,192.564234,False
-11.435498,50,193.382244,False
-12.669285,50,194.209108,False
-2.392812,50,195.017183,False
-6.220989,50,195.830028,False
-1.783391,50,196.619193,False
-6.991426,50,197.419286,False
-1.048194,50,198.221123,False
-8.860435,50,199.046234,False
-7.526972,50,199.847024,False
-8.070156,50,200.635223,False
-9.876652,50,201.429917,False
-11.132956,50,202.236322,False
-8.137943,50,203.084901,False
-5.767266,50,203.889621,False
-6.170665,50,204.71409,False
-0.513093,50,205.534708,False
-8.005248,50,206.33196,False
-1.126522,50,207.13403,False
-5.755233,50,207.934174,False
-8.840286,50,208.73605,False
-6.410594,50,209.533815,False
-7.696815,50,210.339841,False
-12.611472,50,211.142847,False
-10.846483,50,211.94825,False
-10.737367,50,212.749963,False
-5.044932,50,213.556189,False
-6.582027,50,224.974458,False
-2.821283,50,225.770846,False
-2.736716,50,226.56127,False
-4.481363,50,227.356721,False
-3.743979,50,228.157878,False
-6.164975,50,228.966349,False
-14.731143,50,229.759811,False
-8.147204,50,230.563062,False
-6.444224,50,231.363198,False
-3.18839,50,232.16565,False
-7.77186,50,232.973489,False
-8.145341,50,233.783387,False
-12.091156,50,234.608801,False
-7.671514,50,235.419882,False
-6.873613,50,236.22791,False
-4.16669,50,237.028014,False
-4.096297,50,237.845671,False
-8.204817,50,238.664087,False
-6.0374,50,239.465172,False
-10.26655,50,240.275844,False
-8.300157,50,241.084152,False
-15.093712,50,241.887003,False
-0.818735,50,242.679062,False
-10.618242,50,243.482858,False
-6.915623,50,244.278946,False
-4.987336,50,245.073181,False
-7.986221,50,245.887586,False
-10.190327,50,246.70798,False
-1.44913,50,247.509231,False
-8.396412,50,248.313522,False
-13.164838,50,249.117809,False
-4.013714,50,249.915933,False
-5.629451,50,250.732825,False
-8.764681,50,251.522842,False
-15.71386,50,252.318717,False
-5.637358,50,253.125612,False
-0.663061,50,253.925574,False
-11.05122,50,254.721625,False
-10.620807,50,255.529374,False
-10.151406,50,256.33253,False
-12.053024,50,257.135704,False
-5.449742,50,268.708158,False
-11.513913,50,269.506621,False
-5.589359,50,270.311881,False
-3.895322,50,271.10633,False
-11.617362,50,271.945878,False
-5.462321,50,309.500126,False
-10.117263,50,310.320148,False
-5.390081,50,311.118356,False
-3.491148,50,311.922698,False
-9.726743,50,312.725424,False
-3.642905,50,313.529702,False
-2.342603,50,314.32562,False
-11.683107,50,315.128188,False
-10.592606,50,315.931242,False
-7.517676,50,316.734957,False
-6.869249,50,317.546987,False
-7.869528,50,318.352493,False
-1.709591,50,319.147692,False
-1.924712,50,319.97481,False
-4.617802,50,320.784858,False
-4.224113,50,321.586689,False
-7.821576,50,322.406775,False
-4.35175,50,323.228182,False
-6.006689,50,324.034408,False
-11.660452,50,324.834868,False
-14.272979,50,325.634706,False
-12.165828,50,326.446085,False
-8.382955,50,327.281623,False
-5.95606,50,328.089,False
-8.108055,50,328.901109,False
-11.06853,50,329.710421,False
-10.310211,50,330.506505,False
-3.762647,50,331.305041,False
-9.411752,50,332.106084,False
-4.003318,50,332.919348,False
-14.046967,50,333.715213,False
-4.087528,50,334.52045,False
-12.299169,50,335.326315,False
-7.805282,50,336.13858,False
-13.818633,50,336.956389,False
-4.264867,50,337.768007,False
-2.571058,50,348.922489,False
-6.866568,50,349.748393,False
-6.109681,50,350.561418,False
-8.34346,50,351.362674,False
-9.837725,50,352.161728,False
-11.821305,50,352.963859,False
-5.251293,50,353.800363,False
-7.90693,50,354.605671,False
-8.411233,50,355.409996,False
-5.51903,50,356.211895,False
-6.421078,50,357.023726,False
-8.447069,50,357.825566,False
-9.250949,50,358.650648,False
-10.285505,50,359.455303,False
-7.211873,50,360.263391,False
-10.241503,50,361.06268,False
-12.183183,50,361.898613,False
-16.158799,50,362.704336,False
-9.805127,50,363.51431,False
-6.012759,50,364.318528,False
-11.331798,50,365.132451,False
-10.229349,50,365.957807,False
-11.051636,50,366.766475,False
-3.978907,50,367.598105,False
-2.384607,50,368.406892,False
-6.929037,50,369.210351,False
-4.747795,50,370.021478,False
-8.112867,50,370.850497,False
-4.646598,50,371.649868,False
-8.586999,50,372.451209,False
-5.825718,50,373.247653,False
-1.44922,50,374.042657,False
-5.096765,50,374.84204,False
-4.003773,50,375.634879,False
-9.785128,50,376.429402,False
-6.723527,50,377.231518,False
-4.741955,50,378.04104,False
-6.735798,50,378.873346,False
-10.87844,50,379.676761,False
-0.78698,50,380.466522,False
-5.312629,50,381.266304,False
-5.232317,50,392.366591,False
-8.013578,50,393.159327,False
-9.346884,50,393.946339,False
-4.020896,50,394.744841,False
-5.515913,50,395.539946,False
-6.680111,50,396.336959,False
-5.249436,50,397.134187,False
-7.339725,50,397.92588,False
-10.940713,50,398.719338,False
-4.540719,50,399.507114,False
-12.81566,50,400.312317,False
-9.347078,50,401.106341,False
-1.414889,50,401.897519,False
-7.923456,50,402.701811,False
-14.43343,50,403.493596,False
-7.166909,50,404.290794,False
-7.884103,50,405.088109,False
-2.264308,50,405.892831,False
-2.783755,50,406.692927,False
-9.330117,50,407.49747,False
-10.769998,50,408.295359,False
-3.350564,50,409.09679,False
-11.220877,50,409.890936,False
-5.634971,50,410.687059,False
-5.494422,50,411.480635,False
-3.728845,50,412.283524,False
-10.309634,50,413.080201,False
-8.064815,50,413.871058,False
-12.605262,50,414.663302,False
-10.188031,50,415.451346,False
-5.982619,50,416.256513,False
-3.273244,50,417.056645,False
-1.993814,50,417.857916,False
-6.674753,50,418.649469,False
-8.014627,50,419.451043,False
-13.827661,50,420.244352,False
-9.888351,50,421.039281,False
-3.39873,50,421.84532,False
-10.693565,50,422.641016,False
-5.268326,50,423.4406,False
-7.25876,50,424.237755,False
-7.539879,50,436.719934,False
-11.14996,50,437.520061,False
-1.543965,50,438.312821,False
-1.37823,50,439.102435,False
-8.6699,50,439.89547,False
-6.022691,50,440.693497,False
-1.804961,50,441.495295,False
-14.266216,50,442.316772,False
-7.865479,50,443.153124,False
-14.757497,50,443.958049,False
-5.154207,50,444.764982,False
-2.210742,50,445.566201,False
-8.363704,50,446.382888,False
-3.962112,50,447.188417,False
-10.049754,50,447.992155,False
-7.650087,50,448.792499,False
-0.536129,50,449.588641,False
-6.280585,50,450.370713,False
-1.918714,50,451.176947,False
-7.172461,50,451.979892,False
-7.086433,50,452.782116,False
-10.237583,50,453.586356,False
-8.646628,50,454.399913,False
-3.372749,50,455.2111,False
-8.107997,50,456.010316,False
-7.972887,50,456.815849,False
-13.914818,50,457.61557,False
-10.141697,50,458.414889,False
-7.018704,50,459.216704,False
-8.765394,50,460.022449,False
-9.00788,50,460.823407,False
-4.939674,50,461.613175,False
-11.786402,50,462.407015,False
-9.037074,50,463.19516,False
-8.09869,50,463.993713,False
-11.283395,50,464.844475,False
-12.219975,50,465.663471,False
-9.633175,50,466.45647,False
-2.204641,50,467.259914,False
-8.126835,50,468.067847,False
-9.447437,50,468.866286,False
-5.401923,50,5.4193,False
-8.640581,50,6.193977,False
-11.393663,50,6.989707,False
-1.312573,50,7.775153,False
-6.21335,50,8.566447,False
-10.000564,50,9.349617,False
-4.737826,50,10.136897,False
-11.447277,50,10.933653,False
-3.372008,50,11.726276,False
-1.751675,50,12.525714,False
-6.989284,50,13.315869,False
-4.83949,50,14.105638,False
-10.572628,50,14.888427,False
-4.764997,50,15.674368,False
-10.825304,50,16.463381,False
-5.964682,50,17.24277,False
-3.130102,50,18.028989,False
-8.895312,50,18.824895,False
-11.440335,50,19.615328,False
-3.624425,50,20.401528,False
-6.006949,50,21.200219,False
-7.471837,50,21.993475,False
-13.098137,50,22.783216,False
-7.612826,50,23.577109,False
-10.690808,50,24.370391,False
-13.165747,50,25.180581,False
-10.925726,50,25.983696,False
-3.299645,50,26.772769,False
-11.617036,50,27.561999,False
-7.899044,50,28.364733,False
-3.930943,50,29.145258,False
-0.658143,50,29.931105,False
-5.802118,50,30.719422,False
-7.041452,50,31.504881,False
-7.350094,50,32.293843,False
-9.76206,50,33.094046,False
-8.393754,50,33.887385,False
-6.573385,50,34.682493,False
-5.623055,50,35.478045,False
-4.06991,50,36.266639,False
-7.344532,50,50.00707,False
-8.665962,50,50.805012,False
-5.905644,50,51.597826,False
-9.837802,50,52.393546,False
-3.831547,50,53.183405,False
-4.630378,50,53.961537,False
-2.350656,50,54.75557,False
-9.376594,50,55.554878,False
-2.545807,50,56.349493,False
-6.3114,50,57.138171,False
-10.394161,50,57.935664,False
-10.381243,50,58.711295,False
-3.503832,50,59.483394,False
-11.848039,50,60.267457,False
-1.779329,50,61.067007,False
-8.597177,50,61.860206,False
-3.868296,50,62.641108,False
-9.956831,50,63.441522,False
-6.625773,50,64.235144,False
-7.412524,50,65.021175,False
-3.706329,50,65.810729,False
-13.43873,50,66.616124,False
-12.649458,50,67.405432,False
-11.295004,50,68.197474,False
-3.818388,50,68.981422,False
-4.925901,50,69.779569,False
-4.178238,50,70.564672,False
-5.115104,50,71.359561,False
-2.122836,50,72.15203,False
-14.622441,50,72.951182,False
-10.431873,50,73.741773,False
-5.277054,50,74.525389,False
-4.48188,50,75.312797,False
-5.366842,50,76.103268,False
-3.810981,50,76.883651,False
-7.684962,50,77.667747,False
-9.038094,50,78.456178,False
-7.065615,50,79.256942,False
-5.338924,50,80.038072,False
-5.189324,50,80.830767,False
-7.871764,50,81.638356,False
-5.500262,50,94.579713,False
-7.875415,50,95.366462,False
-2.373345,50,96.161982,False
-6.055732,50,96.951403,False
-2.197793,50,97.738719,False
-7.538731,50,98.538697,False
-7.537401,50,99.324189,False
-4.368107,50,100.121089,False
-5.172993,50,100.911979,False
-13.865829,50,101.708142,False
-11.625292,50,102.495483,False
-8.212181,50,103.28231,False
-5.571721,50,104.06861,False
-15.291574,50,104.874077,False
-6.097159,50,105.664712,False
-13.15541,50,106.460303,False
-13.2519,50,107.249846,False
-4.862655,50,108.040742,False
-5.076049,50,108.819517,False
-9.150007,50,109.612243,False
-6.423951,50,110.398978,False
-8.886242,50,111.194348,False
-2.958982,50,111.988492,False
-3.136017,50,112.76883,False
-9.888817,50,113.56114,False
-5.878789,50,114.345923,False
-11.78032,50,115.129865,False
-5.926748,50,115.908347,False
-3.175367,50,116.697234,False
-10.731502,50,117.503684,False
-12.989211,50,118.286953,False
-1.918598,50,119.082381,False
-4.606099,50,119.882145,False
-12.986575,50,120.674889,False
-8.920132,50,121.458417,False
-3.26996,50,122.253378,False
-1.126279,50,123.047109,False
-4.341239,50,123.833611,False
-8.162201,50,124.623209,False
-8.847017,50,125.409944,False
-4.972277,50,126.211674,False
-6.392803,50,139.124508,False
-1.683642,50,139.921636,False
-2.992048,50,140.718876,False
-2.412889,50,141.506715,False
-5.081765,50,142.304474,False
-7.250063,50,143.094332,False
-7.081996,50,143.883201,False
-8.014638,50,144.666004,False
-7.411495,50,145.466112,False
-5.437052,50,146.261239,False
-5.923904,50,147.046066,False
-9.351531,50,147.84399,False
-9.490823,50,148.625004,False
-11.503644,50,149.421707,False
-15.324019,50,150.215715,False
-8.19862,50,151.010507,False
-13.065115,50,151.810441,False
-5.119851,50,152.613087,False
-2.560266,50,153.405174,False
-4.086786,50,154.19464,False
-3.057066,50,155.012009,False
-8.381561,50,155.807965,False
-4.95156,50,156.595922,False
-9.984266,50,157.423083,False
-5.257827,50,158.25764,False
-5.283992,50,159.090044,False
-10.268081,50,159.918076,False
-0.477037,50,160.735193,False
-12.90992,50,161.647636,False
-6.562827,50,162.503498,False
-5.109201,50,163.367996,False
-9.765592,50,164.265333,False
-4.273589,50,165.133193,False
-6.051899,50,166.002381,False
-3.574142,50,166.857361,False
-1.8521,50,167.737084,False
-9.793711,50,168.624988,False
-2.53409,50,169.546854,False
-9.265035,50,170.448053,False
-2.702428,50,171.33977,False
-1.897514,50,172.381619,False
-3.425082,50,200.764981,False
-3.378013,50,201.653962,False
-5.673767,50,202.569965,False
-2.462237,50,203.462974,False
-5.702068,50,204.397025,False
-8.492006,50,205.354675,False
-3.855798,50,206.259132,False
-8.590276,50,207.196658,False
-10.018231,50,208.113717,False
-10.869139,50,209.080653,False
-3.572738,50,210.041029,False
-7.259651,50,210.931986,False
-6.822501,50,211.89857,False
-1.591863,50,212.839598,False
-12.596395,50,213.767867,False
-9.99248,50,214.692475,False
-3.716274,50,215.58219,False
-11.217322,50,216.451622,False
-6.836891,50,217.322735,False
-10.973055,50,218.19926,False
-14.648876,50,219.121986,False
-12.01825,50,220.03843,False
-8.288269,50,220.926332,False
-9.470399,50,221.798476,False
-7.705279,50,222.71579,False
-4.719056,50,223.615897,False
-3.908558,50,224.610517,False
-12.108887,50,225.527212,False
-3.126177,50,226.410466,False
-9.976666,50,227.347574,False
-6.091644,50,228.263449,False
-9.561134,50,229.175134,False
-9.35403,50,230.088723,False
-15.28879,50,230.997829,False
-7.202023,50,231.898548,False
-6.726632,50,232.82921,False
-14.578778,50,233.757488,False
-11.960649,50,234.762735,False
-11.415467,50,235.742638,False
-11.082813,50,236.678711,False
-3.866579,50,237.579412,False
-0.374405,50,265.340078,True
-9.016457,50,266.21925,False
-1.737564,50,267.12257,False
-3.561712,50,267.993331,False
-2.551524,50,268.864976,False
-7.672152,50,269.729648,False
-13.049159,50,270.59447,False
-2.563711,50,271.45286,False
-6.455145,50,272.325899,False
-3.534182,50,273.207632,False
-11.998054,50,274.080087,False
-7.896369,50,274.971641,False
-2.88613,50,275.829852,False
-4.443208,50,276.727183,False
-9.178763,50,277.59998,False
-12.055275,50,278.463088,False
-1.363271,50,279.329595,False
-8.922012,50,280.205882,False
-4.497046,50,281.085674,False
-1.901084,50,281.964516,False
-5.132255,50,282.883564,False
-2.883089,50,283.772036,False
-12.787722,50,284.692481,False
-7.744625,50,285.581615,False
-9.066041,50,286.450335,False
-4.767953,50,287.458849,False
-9.712673,50,288.4342,False
-7.262141,50,289.399697,False
-6.131983,50,290.334496,False
-12.339862,50,291.21088,False
-6.99628,50,292.075043,False
