#{"t_start": 1778462407.459844, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-5.885913,50,4.645891,False
-9.091193,50,5.442435,False
-0.945978,50,6.236713,False
-5.80246,50,7.042944,False
-11.127464,50,7.847806,False
-8.478801,50,8.632521,False
-9.060054,50,9.423146,False
-10.14796,50,10.2235,False
-6.06917,50,11.016567,False
-9.184258,50,11.820563,False
-6.573719,50,12.60475,False
-1.183508,50,13.401044,False
-8.236857,50,14.192529,False
-9.53075,50,14.99079,False
-10.665439,50,15.786161,False
-5.54492,50,16.584731,False
-7.532109,50,17.384667,False
-2.317696,50,18.176864,False
-7.833188,50,18.975804,False
-9.483509,50,19.770436,False
-7.287272,50,20.571694,False
-7.312753,50,21.3696,False
-5.274164,50,22.203731,False
-11.131155,50,23.004217,False
-7.261977,50,23.806335,False
-7.992559,50,24.617644,False
-8.566995,50,25.433143,False
-6.535475,50,26.227325,False
-16.725187,50,27.027567,False
-3.039342,50,27.835373,False
-10.33364,50,28.636513,False
-3.322313,50,29.438563,False
-5.763867,50,30.254123,False
-10.683919,50,31.049975,False
-11.624425,50,31.856863,False
-14.611642,50,32.665319,False
-7.886195,50,33.471337,False
-7.287616,50,34.301267,False
-10.131177,50,35.108436,False
-6.570621,50,35.939685,False
-15.126274,50,48.023498,False
-7.377061,50,48.87225,False
-10.598298,50,49.716452,False
-8.028499,50,50.525513,False
-4.376124,50,51.312768,False
-7.158698,50,52.109403,False
-5.517502,50,52.916887,False
-2.325866,50,53.734146,False
-2.699726,50,54.547881,False
-4.326731,50,55.356923,False
-7.294963,50,56.155017,False
-13.675079,50,56.970915,False
-5.77752,50,57.782218,False
-3.554109,50,58.591809,False
-2.490455,50,59.426032,False
-4.360801,50,60.244781,False
-5.269087,50,61.064098,False
-11.296987,50,61.883696,False
-8.574906,50,62.7297,False
-2.247064,50,63.549732,False
-10.717385,50,64.355247,False
-13.389853,50,65.152451,False
-13.454932,50,65.946301,False
-1.841984,50,66.740579,False
-6.109373,50,67.544552,False
-10.493062,50,68.348317,False
-6.348932,50,69.15242,False
-6.702725,50,69.94935,False
-8.289291,50,70.752432,False
-14.379035,50,71.544083,False
-7.338158,50,72.352788,False
-9.748636,50,73.15702,False
-5.114421,50,73.955292,False
-3.75791,50,74.748087,False
-8.340426,50,75.54647,False
-3.092964,50,76.354977,False
-5.295352,50,77.14395,False
-13.179874,50,77.941358,False
-8.756041,50,78.735981,False
-5.371173,50,79.526206,False
-11.653684,50,80.318348,False
-14.164112,50,91.702437,False
-6.829429,50,92.495158,False
-12.242765,50,93.288289,False
