#{"t_start": 1780252175.5423043, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-5.838558,50,4.177785,False
-9.091193,50,4.764971,False
-0.946118,50,5.403018,False
-5.80246,50,6.001415,False
-11.127535,50,6.608262,False
-8.478801,50,7.191047,False
-9.060054,50,7.777318,False
-10.117492,50,8.354096,False
-6.108294,50,8.934926,False
-9.088232,50,9.518751,False
-6.573387,50,10.090514,False
-1.183508,50,10.695703,False
-8.236857,50,11.281954,False
-9.522578,50,11.864718,False
-10.654061,50,12.447683,False
-5.54492,50,13.027848,False
-7.532931,50,13.60989,False
-2.317365,50,14.190078,False
-7.833188,50,14.773283,False
-9.510907,50,15.355516,False
-7.287272,50,15.940232,False
-7.312753,50,16.516923,False
-5.274164,50,17.144285,False
-11.095726,50,17.731449,False
-7.261977,50,18.312677,False
-7.992559,50,18.897725,False
-8.566995,50,19.516547,False
-6.53571,50,20.093667,False
-16.722774,50,20.721934,False
-3.039342,50,21.305993,False
-10.33364,50,21.88749,False
-3.379034,50,22.47216,False
-5.763867,50,23.048579,False
-10.680223,50,23.663826,False
-11.635458,50,24.241877,False
-14.611641,50,24.873638,False
-7.887175,50,25.495294,False
-7.306719,50,26.10401,False
-10.131177,50,26.689695,False
-6.570621,50,27.272272,False
-15.142686,50,33.478697,False
-7.377061,50,34.064995,False
-10.598298,50,34.633832,False
-8.028785,50,35.208579,False
-4.376124,50,35.78602,False
-7.158698,50,36.3732,False
-5.517502,50,36.957897,False
-2.325866,50,37.545036,False
-2.699726,50,38.118242,False
-4.335516,50,38.703906,False
-7.298707,50,39.285085,False
-13.697811,50,39.860295,False
-5.77752,50,40.441236,False
-3.554109,50,41.024468,False
-2.490455,50,41.601679,False
-4.360801,50,42.169447,False
-5.279699,50,42.740158,False
-11.296987,50,43.326976,False
-8.574906,50,43.8864,False
-2.247064,50,44.465947,False
-10.717385,50,45.051142,False
-13.389853,50,45.63584,False
-13.454933,50,46.200924,False
-1.841984,50,46.766038,False
-6.075737,50,47.33278,False
-10.497654,50,47.900048,False
-6.348932,50,48.456322,False
-6.766576,50,49.046645,False
-8.287311,50,49.6042,False
-14.379035,50,50.150812,False
-7.338149,50,50.696453,False
-9.748636,50,51.247402,False
-5.114421,50,51.793289,False
-3.637714,50,52.349386,False
-8.340426,50,52.891719,False
-2.964263,50,53.44212,False
-5.295352,50,53.984541,False
-13.117112,50,54.543666,False
-8.75604,50,55.085204,False
-5.348064,50,55.63144,False
-11.654382,50,56.188618,False
-14.199298,50,62.363135,False
-6.830739,50,62.919218,False
-12.242765,50,63.466613,False
-6.739223,50,64.023421,False
-8.999579,50,64.577399,False
-2.819953,50,65.132662,False
-6.163276,50,65.689872,False
-4.360933,50,66.235145,False
-3.934145,50,66.778924,False
-5.730199,50,67.327676,False
-8.637735,50,67.868035,False
-6.124546,50,68.410355,False
-7.714929,50,68.954148,False
-11.120981,50,69.502906,False
-12.206993,50,70.048179,False
-5.474551,50,70.598394,False
-15.171049,50,71.161727,False
-10.080571,50,71.711444,False
-11.170336,50,72.26176,False
-7.363496,50,72.813963,False
-7.338934,50,73.35974,False
-10.196385,50,73.902965,False
-2.116375,50,74.447262,False
-4.339241,50,74.9996,False
-0.659833,50,75.540874,False
-5.412687,50,76.085588,False
-8.136498,50,76.627357,False
-8.472164,50,77.170961,False
-3.749325,50,77.713668,False
-6.516342,50,78.261577,False
-12.680933,50,78.807798,False
-4.102689,50,79.352573,False
-7.799154,50,79.900876,False
-11.773849,50,80.448163,False
-11.637572,50,80.992914,False
-6.970943,50,81.538149,False
-5.034197,50,82.0914,False
-7.04798,50,82.635618,False
-10.812502,50,83.193272,False
-14.407183,50,83.760677,False
-6.261226,50,84.30542,False
-15.134504,50,91.006215,False
-14.190328,50,91.634344,False
-8.472649,50,92.215632,False
-7.487156,50,92.811931,False
-8.089196,50,93.40774,False
-9.730979,50,93.992443,False
-7.029137,50,94.577134,False
-9.635572,50,95.140512,False
-14.256127,50,95.731925,False
-8.052895,50,96.297954,False
-9.38804,50,96.876107,False
-8.879499,50,97.448022,False
-10.598525,50,98.034969,False
-2.402932,50,98.589854,False
-9.709773,50,99.185966,False
-6.245244,50,99.78376,False
-11.0039,50,100.350988,False
-4.99242,50,100.943197,False
-13.287434,50,101.507358,False
-5.887108,50,102.101774,False
-14.118579,50,102.679363,False
-8.764789,50,103.285103,False
-3.28841,50,104.061542,False
-3.183835,50,104.767471,False
-14.265909,50,105.46854,False
-5.082969,50,106.158253,False
-1.017818,50,106.909639,False
-11.633418,50,107.581635,False
-4.947578,50,108.290699,False
-8.538809,50,108.983163,False
-4.566938,50,109.701557,False
-12.089604,50,110.363351,False
-5.498224,50,111.012182,False
-8.00599,50,111.654885,False
-7.11234,50,112.325093,False
-9.32547,50,112.984965,False
-11.80337,50,113.647198,False
-2.400234,50,114.296906,False
-7.873878,50,114.962961,False
-9.484541,50,115.606773,False
-2.392195,50,116.259049,False
-5.148922,50,128.731582,False
-16.330116,50,129.397449,False
-8.093944,50,130.039737,False
-5.03217,50,130.733001,False
-11.740974,50,131.389219,False
-8.784802,50,132.0379,False
-2.467842,50,132.668342,False
-8.046896,50,133.336946,False
-2.392959,50,134.007129,False
-13.061279,50,134.632385,False
-6.496143,50,135.283435,False
-9.176774,50,135.909745,False
-0.806833,50,136.558923,False
-9.974324,50,137.208039,False
-6.231127,50,137.813696,False
-3.973545,50,138.447259,False
-11.896778,50,139.071122,False
-2.430011,50,139.69804,False
-2.875349,50,140.331042,False
-5.481689,50,140.966959,False
-13.558682,50,141.595899,False
-5.133345,50,142.222041,False
-6.806439,50,142.832032,False
-1.790577,50,143.4311,False
-9.986445,50,144.049706,False
-3.985353,50,144.675113,False
-8.542061,50,145.303229,False
-2.589681,50,145.927905,False
-0.840147,50,146.550395,False
-13.598646,50,147.163759,False
-7.42306,50,147.785261,False
-10.090802,50,148.396593,False
-11.890637,50,149.025707,False
-10.884905,50,149.645048,False
-1.635431,50,150.271748,False
-10.467098,50,150.89459,False
-11.442598,50,151.516604,False
-1.491377,50,152.135587,False
-11.734447,50,152.746153,False
-3.465841,50,153.364907,False
-7.487145,50,153.984545,False
-9.04157,50,165.593956,False
-5.600981,50,166.219395,False
-13.771785,50,166.840138,False
-8.047686,50,167.443299,False
-2.412222,50,168.059277,False
-7.203067,50,168.673233,False
-6.746981,50,169.29048,False
-3.856708,50,169.891424,False
-7.405073,50,170.491655,False
-10.460839,50,171.103091,False
-8.370029,50,171.722395,False
