#{"t_start": 1780252175.5558174, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-11.379768,50,4.165272,False
-5.664249,50,4.752457,False
-11.336112,50,5.389505,False
-3.592675,50,5.988901,False
-7.411808,50,6.594249,False
-9.819589,50,7.178036,False
-8.987535,50,7.763306,False
-3.639521,50,8.34109,False
-5.030597,50,8.920913,False
-0.745251,50,9.503738,False
-7.019577,50,10.078001,False
-6.336159,50,10.68269,False
-13.69961,50,11.266943,False
-6.785196,50,11.850204,False
-5.19794,50,12.43317,False
-1.431125,50,13.015337,False
-15.59401,50,13.595376,False
-13.134592,50,14.177563,False
-5.475566,50,14.759769,False
-10.46553,50,15.341503,False
-7.472025,50,15.92522,False
-7.431485,50,16.50341,False
-6.623941,50,17.130272,False
-10.432887,50,17.718436,False
-13.494387,50,18.300665,False
-5.6341,50,18.882794,False
-1.399723,50,19.502033,False
-1.41497,50,20.079654,False
-6.777467,50,20.708421,False
-0.702257,50,21.29248,False
-10.209013,50,21.875978,False
-12.809673,50,22.457645,False
-8.828176,50,23.034564,False
-5.808936,50,23.649313,False
-5.910885,50,24.227863,False
-14.541074,50,24.860625,False
-3.668333,50,25.482785,False
-13.005477,50,26.090497,False
-7.923143,50,26.675683,False
-12.11464,50,27.258759,False
-3.258403,50,33.465184,False
-2.934636,50,34.052486,False
-6.23657,50,34.621817,False
-3.811988,50,35.194064,False
-5.988028,50,35.773007,False
-6.781353,50,36.361188,False
-6.125407,50,36.943884,False
-11.940389,50,37.532021,False
-6.949639,50,38.10573,False
-10.147053,50,38.68939,False
-11.799002,50,39.271069,False
-15.187237,50,39.84628,False
-14.275222,50,40.428224,False
-11.786986,50,41.010955,False
-10.327405,50,41.588166,False
-9.777948,50,42.156437,False
-10.105503,50,42.726141,False
-5.773249,50,43.312963,False
-2.780762,50,43.872887,False
-8.486729,50,44.453435,False
-3.919459,50,45.037992,False
-10.943615,50,45.621827,False
-7.097572,50,46.188911,False
-10.555659,50,46.753026,False
-14.581753,50,47.318766,False
-5.244974,50,47.886033,False
-12.844939,50,48.441311,False
-13.353983,50,49.033634,False
-6.660646,50,49.589185,False
-7.828817,50,50.136795,False
-12.585701,50,50.682441,False
-9.037285,50,51.235038,False
-10.12208,50,51.780276,False
