train/clip_fraction,train/loss,eval/mean_ep_length,train/n_updates,time/total_timesteps,train/approx_kl,train/learning_rate,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/explained_variance,eval/mean_reward,train/std,train/clip_range,eval/success_rate
0.032666015625,1.4888144731521606,288.2,150,1999872,0.003930997,0.00048033920000000005,-2.7477678686380385,3.0294437944889068,-0.0006820172531661229,0.9179085716605186,-64.98926335722209,0.9576537609100342,0.2,0.05
0.03908538818359375,0.06771329045295715,300.0,300,3999744,0.0044230325,0.0004606784,-2.6516595631837845,0.17224242025986314,-0.0014404039251530777,0.9948662901297212,-71.7501139447093,0.9085474014282227,0.2,0.0
0.026848602294921874,1.6417683362960815,272.0,450,5999616,0.003150334,0.0004410176,-2.577319474518299,3.472879873216152,-0.0004631272819096921,0.9092866331338882,-47.520740892738104,0.8769258260726929,0.2,0.1
0.026914215087890624,1421.423095703125,300.0,610,7999488,0.0035184359,0.00042004608,-2.9909327261149885,2005.1472967974842,0.0002728927160205785,0.1741233468055725,-65.18163260892034,1.0918097496032715,0.2,0.0
0.027243804931640626,565.4334106445312,286.4,760,9999360,0.0041408497,0.00040038528000000003,-4.094179295003414,2107.6649330161513,6.732244473823812e-05,0.278722882270813,-64.27880221828818,1.90224027633667,0.2,0.05
0.0212615966796875,872.8577270507812,300.0,910,11999232,0.004056365,0.00038072448,-5.238699032366275,2057.199624571856,-0.0009261119048460387,0.36781805753707886,-55.62608229368925,3.3894600868225098,0.2,0.0
0.018963623046875,485.853271484375,285.6,1060,13999104,0.0041855965,0.00036106368,-6.2981291458010675,1574.2340856194496,-0.0005849026958458126,0.4702942967414856,-62.62135974764824,5.767658710479736,0.2,0.05
0.019307708740234374,959.8374633789062,300.0,1220,15998976,0.0040167766,0.00034009215999999997,-7.621560101211071,1716.895661059022,-0.0007313305140996817,0.5159442722797394,-66.79117466658354,11.112861633300781,0.2,0.0
