#{"t_start": 1782345158.6580584, "env_id": "None"}
r,l,t
-40.905502,200,156.201618
-38.169697,200,156.201618
-80.12475,200,156.201618
-61.590153,200,156.201618
-64.88227,200,156.201618
-41.50565,200,156.201618
-60.899193,200,156.201618
-39.72819,200,156.201618
-51.03083,200,156.201618
-41.878166,200,156.201618
-52.273453,200,156.201618
-30.336195,200,156.201618
-30.649311,200,156.201618
-56.931416,200,156.201618
-40.144726,200,156.201618
-59.0838,200,156.201618
-28.651691,200,156.201618
-51.447388,200,156.201618
-30.827847,200,156.202117
-32.28006,200,156.202117
-43.320793,200,156.202117
-74.89754,200,156.202117
-31.232386,200,156.202117
-60.565014,200,156.202117
-42.595528,200,156.202117
-31.686947,200,156.202117
-38.210884,200,156.202117
-40.30498,200,156.202117
-50.012085,200,156.202117
-54.34589,200,156.202117
-34.915966,200,156.202117
-29.030174,200,156.202117
-39.016304,200,156.202117
-75.91234,200,156.202117
-76.35688,200,156.202117
-43.203266,200,156.202117
-40.49473,200,156.202117
-36.428997,200,156.202117
-34.73776,200,156.202117
-34.145226,200,156.202117
-74.45425,200,156.202117
-93.82257,200,156.202117
-39.911247,200,156.202117
-34.669937,200,156.202117
-52.96527,200,156.202117
-46.799847,200,156.202117
-59.62088,200,156.202117
-31.067467,200,156.202117
-46.175976,200,156.202117
-56.243942,200,156.202117
-41.891514,200,156.202117
-51.68823,200,156.202117
-61.09124,200,156.202117
-46.169273,200,156.202117
-31.562143,200,156.202117
-45.14129,200,156.202117
-33.757874,200,156.202117
-57.343044,200,156.202117
-46.356712,200,156.202117
-59.161858,200,156.202117
-67.06791,200,156.202117
-34.38473,200,156.202117
-70.37018,200,156.202117
-50.311176,200,156.202117
-76.1617,200,156.202117
-39.848965,200,156.202117
-53.35188,200,156.202117
-57.495052,200,156.202117
-71.63506,200,156.202117
-34.666744,200,156.202117
-39.30141,200,156.202117
-68.19024,200,156.202117
-43.407547,200,156.202117
-58.984184,200,156.202117
-60.435596,200,156.202117
-61.210606,200,156.202117
-58.401604,200,156.202117
-39.071312,200,156.202117
-31.731628,200,156.202117
-35.073586,200,156.202117
-71.45711,200,156.202117
-37.22161,200,156.202117
-63.125587,200,156.202117
-53.95777,200,156.202117
-32.882767,200,156.202117
-58.858116,200,156.202117
-34.9577,200,156.202117
-71.91045,200,156.202117
-38.96168,200,156.202117
-49.9348,200,156.202117
-47.69261,200,156.202117
-36.07252,200,156.202117
-66.377556,200,156.202117
-66.76013,200,156.202117
-41.197014,200,156.202117
-77.00822,200,156.202117
-63.69973,200,156.202117
-60.84059,200,156.202117
-58.72504,200,156.202117
-35.889187,200,156.202117
-53.983944,200,156.202117
-59.831257,200,156.202117
-55.2831,200,156.202117
-46.37947,200,156.202117
-38.830082,200,156.202117
-36.58061,200,156.202117
-41.224392,200,156.202117
-48.962963,200,156.202117
-44.169296,200,156.202117
-45.98124,200,156.202117
-39.992485,200,156.202117
-38.726078,200,156.202117
-45.26183,200,156.202117
-58.790154,200,156.202117
-84.43325,200,156.202117
-45.735134,200,156.202117
-34.914463,200,156.202117
-43.013584,200,156.202117
-54.838356,200,156.202117
-49.022316,200,156.202117
-43.869698,200,156.202117
-31.179708,200,156.202619
-76.542984,200,156.202619
-48.343353,200,156.202619
-54.179226,200,156.202619
-36.555607,200,156.202619
-65.59639,200,156.202619
-48.452007,200,156.202619
-68.23545,200,156.202619
-52.993904,200,156.202619
-43.149136,200,156.202619
-42.80846,200,156.202619
-37.83232,200,156.202619
-61.239716,200,156.202619
-86.27728,200,156.202619
-44.67811,200,156.202619
-81.317924,200,156.202619
-58.007687,200,156.202619
-42.022545,200,156.202619
-46.98415,200,156.202619
-43.714874,200,156.202619
-31.374552,200,156.202619
-62.72009,200,156.202619
-36.54666,200,156.202619
-42.633335,200,156.202619
-43.423004,200,156.202619
-31.961561,200,156.202619
-47.064655,200,156.202619
-32.296272,200,156.202619
-76.93645,200,156.202619
-20.014769,200,156.202619
-59.408062,200,156.202619
-48.43488,200,156.202619
-68.377,200,156.202619
-72.1948,200,156.202619
-90.26923,200,156.202619
-64.64811,200,156.202619
-36.957554,200,156.202619
-74.682945,200,156.202619
-42.046696,200,156.202619
-73.31553,200,156.202619
-60.06807,200,156.202619
-83.117516,200,156.202619
-39.684723,200,156.202619
-37.33897,200,156.202619
-53.596592,200,156.202619
-41.904785,200,156.202619
-27.677507,200,156.202619
-39.542133,200,156.202619
-40.73605,200,156.202619
-59.488358,200,156.202619
-51.53338,200,156.202619
-26.875114,200,156.202619
-48.552685,200,156.202619
-80.091415,200,156.202619
-42.211536,200,156.202619
-64.96675,200,156.202619
-94.12485,200,156.202619
-62.68587,200,156.202619
-83.66646,200,156.202619
-40.700233,200,156.202619
-59.3363,200,156.202619
-50.139,200,156.202619
-42.602383,200,156.202619
-36.581333,200,156.202619
-46.232788,200,156.202619
-46.723263,200,156.202619
-45.04263,200,156.202619
-54.967834,200,156.202619
-38.01687,200,156.202619
-72.38254,200,156.202619
-45.55167,200,156.202619
-73.619934,200,156.202619
-31.00381,200,156.202619
-37.5836,200,156.202619
-57.56148,200,156.202619
-36.054527,200,156.202619
-64.774216,200,156.202619
-45.588528,200,156.202619
-30.821291,200,156.202619
-34.54964,200,156.202619
-39.74347,200,156.202619
-65.87263,200,156.202619
-56.89294,200,156.202619
-34.578026,200,156.202619
-43.593483,200,156.202619
-44.83244,200,156.202619
-43.78421,200,156.202619
-54.046154,200,156.202619
-57.49599,200,156.202619
-73.12553,200,156.202619
-40.263977,200,156.202619
-34.748566,200,156.202619
-48.458225,200,156.202619
-52.948067,200,156.202619
-37.678135,200,156.202619
-55.331688,200,156.202619
-59.427246,200,156.202619
-34.15349,200,156.202619
-40.153503,200,156.203118
-41.456238,200,156.203118
-33.670536,200,156.203118
-36.439106,200,156.203118
-64.67179,200,156.203118
-50.455322,200,156.203118
-59.087395,200,156.203118
-57.30631,200,156.203118
-36.82281,200,156.203118
-42.60025,200,156.203118
-50.840183,200,156.203118
-70.15038,200,156.203118
-49.900246,200,156.203118
-66.49142,200,156.203118
-36.98477,200,156.203118
-40.167927,200,156.203118
-46.74092,200,156.203118
-39.389076,200,156.203118
-64.37805,200,156.203118
-31.993782,200,156.203118
-26.449505,200,156.203118
-51.108406,200,156.203118
-92.28084,200,156.203118
-41.630386,200,156.203118
-49.93937,200,156.203118
-35.29451,200,156.203118
-88.66431,200,156.203118
-73.469894,200,156.203118
-76.48806,200,156.203118
-34.803776,200,156.203118
-49.05676,200,156.203118
-47.416035,200,156.203118
-67.24418,200,156.203118
-47.91216,200,156.203118
-44.720577,200,156.203118
-64.57718,200,156.203118
-62.938404,200,156.203118
-45.072792,200,156.203118
-55.39121,200,156.203118
-31.733234,200,156.203118
-43.162907,200,156.203118
-54.463634,200,156.203118
-44.208652,200,156.203118
-48.89753,200,156.203118
-56.815575,200,156.203118
-44.76581,200,156.203118
-74.83358,200,156.203118
-77.95635,200,156.203118
-41.222607,200,156.203118
-32.531086,200,156.203118
-40.518433,200,156.203118
-36.116417,200,156.203118
-42.017212,200,156.203118
-40.47484,200,156.203118
-94.62184,200,156.203118
-41.75839,200,156.203118
-41.74082,200,156.203118
-35.560352,200,156.203118
-53.83073,200,156.203118
-68.40371,200,156.203118
-94.09075,200,156.203118
-35.471283,200,156.203118
-51.12653,200,156.203118
-52.5135,200,156.203118
-74.57068,200,156.203118
-45.301254,200,156.203118
-35.552017,200,156.203118
-87.58305,200,156.203118
-30.083473,200,156.203118
-67.50129,200,156.203118
-31.336113,200,156.203118
-63.587437,200,156.203118
-48.492565,200,156.203118
-51.333344,200,156.203118
-60.626556,200,156.203118
-45.95348,200,156.203118
-39.245274,200,156.203118
-48.05433,200,156.203118
-80.96447,200,156.203118
-41.10787,200,156.203118
-39.996304,200,156.203118
-40.93824,200,156.203118
-44.331726,200,156.203118
-37.08236,200,156.203118
-32.99483,200,156.203118
-44.301407,200,156.203118
-41.322422,200,156.203118
-41.427525,200,156.203118
-40.10144,200,156.203118
-85.576126,200,156.203118
-34.392036,200,156.203118
-60.724422,200,156.203118
-50.73952,200,156.203118
-87.40783,200,156.203118
-41.856213,200,156.203118
-64.15052,200,156.203118
-48.55342,200,156.203118
-45.033424,200,156.203618
-50.160233,200,156.203618
-31.944937,200,156.203618
-48.067104,200,156.203618
-66.95423,200,156.203618
-86.716606,200,156.203618
-62.38427,200,156.203618
-71.77298,200,156.203618
-48.32475,200,156.203618
-38.697994,200,156.203618
-50.642853,200,156.203618
-61.30309,200,156.203618
-59.663395,200,156.203618
-38.5997,200,156.203618
-33.990055,200,156.203618
-66.93717,200,156.203618
-47.91008,200,156.203618
-57.99997,200,156.203618
-68.59091,200,156.203618
-90.47384,200,156.203618
-65.38673,200,156.203618
-49.41027,200,156.203618
-69.279594,200,156.203618
-60.809307,200,156.203618
-85.16096,200,156.203618
-39.65363,200,156.203618
-80.883644,200,156.203618
-34.934425,200,156.203618
-37.820786,200,156.203618
-57.04182,200,156.203618
-30.072466,200,156.203618
-52.313705,200,156.203618
-54.778572,200,156.203618
-61.185047,200,156.203618
-68.50475,200,156.203618
-33.453537,200,156.203618
-52.08066,200,156.203618
-94.04926,200,156.203618
-35.74124,200,156.203618
-42.471977,200,156.203618
-48.90169,200,156.203618
-38.285183,200,156.203618
-61.84526,200,156.203618
-54.248497,200,156.203618
-56.100857,200,156.203618
-60.913437,200,156.203618
-43.521957,200,156.203618
-54.18736,200,156.203618
-30.980246,200,156.203618
-31.192997,200,156.203618
-53.98718,200,156.203618
-57.305645,200,156.203618
-49.665997,200,156.203618
-79.44079,200,156.203618
-74.5811,200,156.203618
-60.62556,200,156.203618
-65.00873,200,156.203618
-47.223583,200,156.203618
-100.055984,200,156.203618
-34.074627,200,156.203618
-49.36344,200,156.203618
-34.06916,200,156.203618
-74.92177,200,156.203618
-37.882347,200,156.203618
-85.30172,200,156.203618
-69.25467,200,156.203618
-53.756718,200,156.203618
-78.54779,200,156.203618
-36.792923,200,156.203618
-89.74424,200,156.203618
-31.095238,200,156.203618
-67.54886,200,156.203618
-83.27775,200,156.203618
-46.923782,200,156.203618
-50.692333,200,156.203618
-53.75405,200,156.203618
-40.495758,200,156.203618
-67.77038,200,156.203618
-60.24575,200,156.203618
-52.39196,200,156.203618
-57.546463,200,156.203618
-47.17048,200,156.203618
-41.368053,200,156.203618
-52.48233,200,156.203618
-30.630468,200,156.203618
-41.682755,200,156.203618
-51.15657,200,156.203618
-72.08001,200,156.203618
-37.89702,200,156.203618
-32.244255,200,156.203618
-69.52758,200,156.203618
-60.14516,200,156.203618
-38.21176,200,156.203618
-56.67652,200,156.203618
-43.195965,200,156.204116
-63.18732,200,156.204116
-32.293163,200,156.204116
-67.815956,200,156.204116
-38.20839,200,156.204116
-69.45374,200,156.204116
-58.245113,200,156.204116
-72.129486,200,156.204116
-37.92727,200,156.204116
-45.953262,200,156.204116
-79.79488,200,156.204116
-76.793625,200,156.204116
-72.964645,200,156.204116
-36.070942,200,156.204116
-46.36762,200,156.204116
-43.3618,200,156.204116
-43.25462,200,156.204116
-56.286507,200,156.204116
-62.92823,200,156.204116
-33.51018,200,156.204116
-93.48822,200,156.204116
-80.147575,200,156.204116
-44.400055,200,156.204116
-37.366238,200,156.204116
-68.42125,200,156.204116
-34.57068,200,156.204116
-65.507835,200,156.204116
-41.80713,200,156.204116
-62.60252,200,156.204116
-39.92675,200,156.204116
-34.392,200,156.204116
-58.322277,200,156.204116
-31.645296,200,156.204116
-70.95817,200,156.204116
-48.89528,200,156.204116
-71.18692,200,156.204116
-56.845863,200,156.204116
-81.68904,200,156.204116
-37.16826,200,156.204116
-87.96972,200,156.204116
-54.578735,200,156.204116
-61.32023,200,156.204116
-24.420984,200,156.204116
-50.49645,200,156.204116
-59.27426,200,156.204116
-34.047646,200,156.204116
-69.90856,200,156.204116
-74.045044,200,156.204116
-62.865746,200,156.204116
-34.929413,200,156.204116
-52.6165,200,156.204116
-26.2982,200,156.204116
-61.773804,200,156.204116
-40.930454,200,156.204116
-33.390736,200,156.204116
-53.556137,200,156.204116
-43.20331,200,156.204116
-42.44963,200,156.204116
-56.551907,200,156.204116
-34.692234,200,156.204116
-71.73623,200,156.204116
-65.74523,200,156.204116
-74.020996,200,156.204116
-35.00811,200,156.204116
-42.533794,200,156.204116
-33.64829,200,156.204116
-38.666264,200,156.204116
-71.16798,200,156.204116
-58.257977,200,156.204116
-29.163807,200,156.204116
-60.376896,200,156.204116
-27.58624,200,156.204116
-62.384792,200,156.204116
-58.734238,200,156.204116
-30.276825,200,156.204116
-39.748493,200,156.204116
-57.936394,200,156.204116
-30.237013,200,156.204116
-35.111214,200,156.204116
-58.705574,200,156.204116
-38.578876,200,156.204116
-36.71182,200,156.204116
-36.136425,200,156.204116
-40.182106,200,156.204116
-43.18107,200,156.204116
-40.95109,200,156.204116
-42.308086,200,156.204116
-45.167995,200,156.204116
-30.103052,200,156.204116
-67.6443,200,156.204116
-61.369404,200,156.204116
-43.59974,200,156.204116
-79.18599,200,156.204116
-82.19106,200,156.204116
-77.77765,200,156.204116
-46.29339,200,156.204116
-50.37332,200,156.204617
-72.24724,200,156.204617
-67.65867,200,156.204617
-66.29125,200,156.204617
-71.17395,200,156.204617
-46.657784,200,156.204617
-33.640926,200,156.204617
-53.526413,200,156.204617
-34.111084,200,156.204617
-48.467655,200,156.204617
-31.627272,200,156.204617
-56.034863,200,156.204617
-34.688404,200,156.204617
-41.662045,200,156.204617
-35.43723,200,156.204617
-38.586205,200,156.204617
-46.090385,200,156.204617
-60.623287,200,156.204617
-41.73726,200,156.204617
-56.4732,200,156.204617
-52.322304,200,156.204617
-39.431793,200,156.204617
-43.671837,200,156.204617
-48.726234,200,156.204617
-41.90337,200,156.204617
-48.425217,200,156.204617
-49.500996,200,156.204617
-33.390244,200,156.204617
-62.673782,200,156.204617
-37.464706,200,156.204617
-60.350895,200,156.204617
-67.96767,200,156.204617
-52.938923,200,156.204617
-60.88825,200,156.204617
-48.524006,200,156.204617
-60.85143,200,156.204617
-37.49281,200,156.204617
-85.11258,200,156.204617
-47.02081,200,156.204617
-49.835995,200,156.204617
-50.858227,200,156.204617
-80.576324,200,156.204617
-32.52094,200,156.204617
-45.874676,200,156.204617
-94.53122,200,156.204617
-47.367725,200,156.204617
-62.07564,200,156.204617
-57.598072,200,156.204617
-52.339382,200,156.204617
-78.504105,200,156.204617
-40.663452,200,156.204617
-93.060616,200,156.204617
-37.287033,200,156.204617
-64.26533,200,156.204617
-50.74013,200,156.204617
-44.28369,200,156.204617
-45.649044,200,156.204617
-45.67109,200,156.204617
-39.86474,200,156.204617
-36.990055,200,156.204617
-43.576313,200,156.204617
-43.42983,200,156.204617
-41.408463,200,156.204617
-49.297276,200,156.204617
-34.365334,200,156.204617
-54.41584,200,156.204617
-45.280308,200,156.204617
-51.538708,200,156.204617
-33.62428,200,156.204617
-58.01617,200,156.204617
-49.905476,200,156.204617
-82.99326,200,156.204617
-38.152233,200,156.204617
-41.184036,200,156.204617
-60.89454,200,156.204617
-35.9636,200,156.204617
-44.122704,200,156.204617
-55.937893,200,156.204617
-57.026028,200,156.204617
-52.692375,200,156.204617
-50.716393,200,156.204617
-50.885178,200,156.204617
-54.144524,200,156.204617
-41.726856,200,156.204617
-61.576496,200,156.204617
-40.43337,200,156.204617
-49.865517,200,156.204617
-46.492565,200,156.204617
-68.82737,200,156.204617
-74.22832,200,156.204617
-59.960445,200,156.204617
-64.31311,200,156.204617
-76.94322,200,156.204617
-55.610775,200,156.204617
-46.843033,200,156.204617
-41.15791,200,156.204617
-78.31486,200,156.204617
-30.794111,200,156.205117
-41.1312,200,156.205117
-45.352966,200,156.205117
-36.122776,200,156.205117
-38.702217,200,156.205117
-84.81102,200,156.205117
-31.451324,200,156.205117
-38.94368,200,156.205117
-75.45048,200,156.205117
-28.236412,200,156.205117
-29.004452,200,156.205117
-62.971317,200,156.205117
-27.28336,200,156.205117
-50.316483,200,156.205117
-63.627804,200,156.205117
-45.41393,200,156.205117
-39.513016,200,156.205117
-55.22821,200,156.205117
-49.721405,200,156.205117
-60.425243,200,156.205117
-45.492783,200,156.205117
-46.643177,200,156.205117
-44.55538,200,156.205117
-35.429832,200,156.205117
-43.249355,200,156.205117
-40.22636,200,156.205117
-33.061726,200,156.205117
-30.544262,200,156.205117
-49.109055,200,156.205117
-30.35306,200,156.205117
-70.23373,200,156.205117
-68.937195,200,156.205117
-42.652496,200,156.205117
-33.472313,200,156.205117
-67.07434,200,156.205117
-33.10285,200,156.205117
-49.447075,200,156.205117
-25.252764,200,156.205117
-55.222366,200,156.205117
-41.285282,200,156.205117
-67.071495,200,156.205117
-80.30633,200,156.205117
-52.2321,200,156.205117
-66.00936,200,156.205117
-83.8128,200,156.205117
-53.036896,200,156.205117
-65.71617,200,156.205117
-91.48708,200,156.205117
-48.31092,200,156.205117
-28.59558,200,156.205117
-54.674763,200,156.205117
-55.54381,200,156.205117
-69.96154,200,156.205117
-31.757666,200,156.205117
-27.827898,200,156.205117
-34.51488,200,156.205117
-62.443127,200,156.205117
-34.893448,200,156.205117
-47.35128,200,156.205117
-46.04707,200,156.205117
-50.674232,200,156.205117
-57.26647,200,156.205117
-32.83536,200,156.205117
-62.168407,200,156.205117
-59.527916,200,156.205117
-50.564438,200,156.205117
-55.517986,200,156.205117
-36.483955,200,156.205117
-59.662548,200,156.205117
-51.293423,200,156.205117
-41.074093,200,156.205117
-43.034897,200,156.205117
-40.45555,200,156.205117
-66.8117,200,156.205117
-51.230698,200,156.205117
-79.048775,200,156.205117
-62.767563,200,156.205117
-33.730927,200,156.205117
-77.591736,200,156.205117
-52.01766,200,156.205117
-37.626812,200,156.205117
-31.373785,200,156.205117
-54.807384,200,156.205117
-58.184147,200,156.205117
-57.539837,200,156.205117
-64.694496,200,156.205117
-54.09826,200,156.205117
-40.80394,200,156.205117
-41.863785,200,156.205117
-80.816055,200,156.205117
-50.188515,200,156.205117
-55.293358,200,156.205117
-65.19707,200,156.205117
-45.47592,200,156.205117
-60.167854,200,156.205117
-58.183334,200,156.205117
-41.80182,200,156.205117
-83.21288,200,156.205117
-46.524483,200,156.205616
-47.21522,200,156.205616
-37.223366,200,156.205616
-52.247128,200,156.205616
-48.081104,200,156.205616
-57.19395,200,156.205616
-49.42103,200,156.205616
-53.044544,200,156.205616
-71.2489,200,156.205616
-41.728344,200,156.205616
-44.92905,200,156.205616
-76.76743,200,156.205616
-37.567265,200,156.205616
-65.147064,200,156.205616
-73.40004,200,156.205616
-71.79838,200,156.205616
-63.408478,200,156.205616
-43.332726,200,156.205616
-39.734604,200,156.205616
-57.778294,200,156.205616
-70.872475,200,156.205616
-35.228718,200,156.205616
-51.658962,200,156.205616
-36.99834,200,156.205616
-33.185158,200,156.205616
-52.160778,200,156.205616
-52.445248,200,156.205616
-35.99205,200,156.205616
-65.56248,200,156.205616
-76.46849,200,156.205616
-99.92605,200,156.205616
-57.11536,200,156.205616
-57.616047,200,156.205616
-31.646973,200,156.205616
-48.382915,200,156.205616
-45.865032,200,156.205616
-40.57502,200,156.205616
-46.429024,200,156.205616
-29.924425,200,156.205616
-49.395485,200,156.205616
-49.664764,200,156.205616
-65.09342,200,156.205616
-56.775658,200,156.205616
-56.345493,200,156.205616
-64.19047,200,156.205616
-47.87139,200,156.205616
-46.834385,200,156.205616
-62.901936,200,156.205616
-34.126972,200,156.205616
-57.78902,200,156.205616
-41.560658,200,156.205616
-66.79168,200,156.205616
-68.484,200,156.205616
-63.895687,200,156.205616
-33.954933,200,156.205616
-48.566204,200,156.205616
-49.705162,200,156.205616
-32.058506,200,156.205616
-88.43194,200,156.205616
-31.671656,200,156.205616
-58.843494,200,156.205616
-59.75479,200,156.205616
-28.314064,200,156.205616
-43.267307,200,156.205616
-47.976105,200,156.205616
-54.407936,200,156.205616
-34.776806,200,156.205616
-52.060947,200,156.205616
-61.6741,200,156.205616
-38.65793,200,156.205616
-47.283535,200,156.205616
-43.578686,200,156.205616
-51.854256,200,156.205616
-35.874928,200,156.205616
-54.20734,200,156.205616
-88.57783,200,156.205616
-44.284676,200,156.205616
-46.085896,200,156.205616
-31.989017,200,156.205616
-50.784206,200,156.205616
-32.496223,200,156.205616
-30.799212,200,156.205616
-46.021603,200,156.205616
-43.705746,200,156.205616
-80.77211,200,156.205616
-41.18943,200,156.205616
-50.944244,200,156.205616
-41.15865,200,156.205616
-35.89773,200,156.205616
-48.22053,200,156.205616
-62.26937,200,156.205616
-34.991684,200,156.205616
-58.918385,200,156.205616
-33.92683,200,156.205616
-48.12732,200,156.205616
-52.205227,200,156.205616
-33.925587,200,156.205616
-33.32496,200,156.205616
-52.164547,200,156.205616
-37.89591,200,156.205616
-46.047577,200,156.205616
-36.064445,200,156.205616
-47.31871,200,156.205616
-43.31066,200,156.205616
-41.705704,200,156.205616
-51.539845,200,156.205616
-36.61314,200,156.205616
-63.567444,200,156.205616
-58.163597,200,156.205616
-49.152008,200,156.205616
-33.269154,200,156.205616
-40.766304,200,156.205616
-42.27529,200,156.205616
-65.30984,200,156.205616
-42.252735,200,156.205616
-56.748672,200,156.205616
-65.61658,200,156.205616
-55.50724,200,156.205616
-39.03254,200,156.205616
-49.911125,200,156.205616
-36.191654,200,156.205616
-55.028107,200,156.205616
-50.163128,200,156.205616
-52.836147,200,156.205616
-57.928482,200,156.205616
-37.01878,200,156.205616
-30.592892,200,156.205616
-29.931389,200,156.205616
-37.593002,200,156.205616
-63.290707,200,156.205616
-74.87697,200,156.205616
-43.990566,200,156.205616
-55.8441,200,156.205616
-42.168888,200,156.205616
-44.510483,200,156.205616
-29.042057,200,156.205616
-29.463821,200,156.205616
-88.65897,200,156.205616
-68.202805,200,156.205616
-51.50977,200,156.205616
-47.854824,200,156.205616
-48.64092,200,156.205616
-62.695946,200,156.205616
-60.464012,200,156.205616
-29.66727,200,156.205616
-35.209362,200,156.205616
-59.2396,200,156.205616
-55.882313,200,156.205616
-48.814816,200,156.205616
-59.814384,200,156.205616
-39.545006,200,156.205616
-42.671284,200,156.205616
-60.449024,200,156.205616
-76.38139,200,156.205616
-70.318375,200,156.205616
-58.520546,200,156.205616
-44.315037,200,156.205616
-34.771347,200,156.205616
-30.702072,200,156.205616
-43.08849,200,156.205616
-42.227203,200,156.205616
-88.47907,200,156.205616
-30.628315,200,156.205616
-73.366196,200,156.205616
-25.040632,200,156.205616
-36.447987,200,156.205616
-37.625427,200,156.205616
-30.714323,200,156.205616
-60.593307,200,156.205616
-56.60587,200,156.205616
-45.60636,200,156.205616
-62.19051,200,156.205616
-48.684685,200,156.205616
-40.832115,200,156.205616
-35.72114,200,156.205616
-39.40483,200,156.205616
-65.92035,200,156.205616
-37.829887,200,156.205616
-46.2003,200,156.205616
-37.276527,200,156.205616
-29.083294,200,156.205616
-42.961685,200,156.205616
-61.424034,200,156.205616
-64.33818,200,156.205616
-70.21024,200,156.205616
-41.780216,200,156.205616
-64.58853,200,156.205616
-62.639004,200,156.205616
-59.331146,200,156.205616
-57.283512,200,156.205616
-36.3535,200,156.205616
-54.89378,200,156.205616
-37.774445,200,156.205616
-85.13873,200,156.205616
-62.530876,200,156.205616
-35.97983,200,156.205616
-52.34277,200,156.205616
-36.290863,200,156.205616
-36.34025,200,156.205616
-31.433624,200,156.206621
-60.35314,200,156.206621
-70.08,200,156.206621
-30.285479,200,156.206621
-85.83636,200,156.206621
-64.47359,200,156.206621
-34.167885,200,156.206621
-67.66548,200,156.206621
-54.32046,200,156.206621
-45.080986,200,156.206621
-41.493134,200,156.206621
-61.06254,200,156.206621
-62.452187,200,156.206621
-46.89343,200,156.206621
-54.725685,200,156.206621
-30.984339,200,156.206621
-43.087734,200,156.206621
-37.981636,200,156.206621
-69.32996,200,156.206621
-82.72601,200,156.206621
-43.244537,200,156.206621
-69.15069,200,156.206621
-33.497955,200,156.206621
-38.518867,200,156.206621
-50.14282,200,156.206621
-64.73668,200,156.206621
-44.696617,200,156.206621
-34.88661,200,156.206621
-45.487225,200,156.206621
-58.83894,200,156.206621
-48.9764,200,156.206621
-64.13974,200,156.206621
-59.228153,200,156.206621
-31.63939,200,156.206621
-51.576756,200,156.206621
-35.20758,200,156.206621
-32.655815,200,156.206621
-79.5802,200,156.206621
-30.623047,200,156.206621
-91.49234,200,156.206621
-53.62394,200,156.206621
-41.652496,200,156.206621
-61.150013,200,156.206621
-42.626816,200,156.206621
-71.37149,200,156.206621
-71.9456,200,156.206621
-38.66047,200,156.206621
-80.49313,200,156.206621
-70.09756,200,156.206621
-37.767117,200,156.206621
-47.360497,200,156.206621
-62.347996,200,156.206621
-48.974552,200,156.206621
-52.868652,200,156.206621
-41.04073,200,156.206621
-37.034912,200,156.206621
-62.245956,200,156.206621
-43.10901,200,156.206621
-81.01216,200,156.206621
-73.36536,200,156.206621
-33.548786,200,156.206621
-42.179623,200,156.206621
-41.894276,200,156.206621
-54.818863,200,156.206621
-33.137753,200,156.206621
-58.678535,200,156.206621
-63.145393,200,156.206621
-57.602036,200,156.206621
-45.65667,200,156.206621
-48.74009,200,156.206621
-79.72155,200,156.206621
-75.73504,200,156.206621
-36.912064,200,156.206621
-37.54125,200,156.206621
-41.532204,200,156.206621
-44.890953,200,156.206621
-37.67579,200,156.206621
-33.094273,200,156.206621
-91.47136,200,156.206621
-78.950806,200,156.206621
-57.276604,200,156.206621
-49.37281,200,156.206621
-29.042662,200,156.206621
-34.08579,200,156.206621
-58.528145,200,156.206621
-64.26425,200,156.206621
-72.578514,200,156.206621
-44.433804,200,156.206621
-69.54803,200,156.206621
-78.18841,200,156.206621
-72.37973,200,156.206621
-45.134594,200,156.206621
-80.5543,200,156.206621
-39.992817,200,156.206621
-40.32637,200,156.206621
-43.912746,200,156.206621
-40.22197,200,156.206621
-84.63724,200,156.206621
-36.741142,200,156.206621
-39.608463,200,156.206621
-84.49633,200,156.206621
-48.442875,200,156.206621
-43.427765,200,156.207126
-52.246544,200,156.207126
-42.659683,200,156.207126
-84.76658,200,156.207126
-50.810028,200,156.207126
-68.52252,200,156.207126
-71.31288,200,156.207126
-52.676926,200,156.207126
-47.3936,200,156.207126
-33.284817,200,156.207126
-39.887352,200,156.207126
-37.487286,200,156.207126
-42.191742,200,156.207126
-61.099804,200,156.207126
-42.580925,200,156.207126
-48.314873,200,156.207126
-53.07083,200,156.207126
-47.901546,200,156.207126
-57.57021,200,156.207126
-32.132866,200,156.207126
-34.94431,200,156.207126
-44.226494,200,156.207126
-61.14165,200,156.207126
-62.091045,200,156.207126
-41.927864,200,156.207126
-50.9767,200,156.207126
-77.820526,200,156.207126
-38.765026,200,156.207126
-39.27239,200,156.207126
-32.671047,200,156.207126
-62.62388,200,156.207126
-45.471924,200,156.207126
-42.542747,200,156.207126
-57.421112,200,156.207126
-35.033836,200,156.207126
-62.114044,200,156.207126
-80.76645,200,156.207126
-50.497337,200,156.207126
-51.639603,200,156.207126
-39.696472,200,156.207126
-55.934227,200,156.207126
-39.358513,200,156.207126
-52.208466,200,156.207126
-49.020058,200,156.207126
-38.01435,200,156.207126
-58.6491,200,156.207126
-54.98449,200,156.207126
-43.316395,200,156.207126
-62.15251,200,156.207126
-53.6836,200,156.207126
-30.695896,200,156.207126
-61.627502,200,156.207126
-39.411713,200,156.207126
-76.4,200,156.207126
-45.99682,200,156.207126
-66.72012,200,156.207126
-41.74137,200,156.207126
-42.9509,200,156.207126
-45.511456,200,156.207126
-40.604904,200,156.207126
-42.87816,200,156.207126
-44.15818,200,156.207126
-41.545727,200,156.207126
-60.574844,200,156.207126
-68.52088,200,156.207126
-54.77357,200,156.207126
-51.789066,200,156.207126
-39.089252,200,156.207126
-38.13421,200,156.207126
-47.008583,200,156.207126
-48.0705,200,156.207126
-75.55245,200,156.207126
