#{"t_start": 1778444661.7087462, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-50.0,50,4.88852,False
-50.0,50,5.687355,False
-50.0,50,6.496274,False
-50.0,50,7.297137,False
-50.0,50,8.113618,False
-50.0,50,8.906523,False
-50.0,50,9.707452,False
-50.0,50,10.513766,False
-50.0,50,11.315407,False
-50.0,50,12.119541,False
-50.0,50,12.915078,False
-50.0,50,13.752392,False
-50.0,50,51.918295,False
-50.0,50,52.736293,False
-50.0,50,53.547915,False
-50.0,50,54.372729,False
-50.0,50,55.192477,False
-50.0,50,56.015559,False
-50.0,50,56.83245,False
-50.0,50,57.662216,False
-50.0,50,58.471118,False
-50.0,50,59.29215,False
-50.0,50,60.111479,False
-50.0,50,60.919786,False
-50.0,50,61.722722,False
-50.0,50,100.048496,False
-50.0,50,100.853882,False
-50.0,50,101.674884,False
-50.0,50,102.478173,False
-50.0,50,103.289066,False
-50.0,50,104.082285,False
-50.0,50,104.885793,False
-50.0,50,105.685527,False
-50.0,50,106.486854,False
-50.0,50,107.286509,False
-50.0,50,108.083236,False
-50.0,50,108.890778,False
-50.0,50,146.633963,False
-50.0,50,147.440918,False
-50.0,50,148.269557,False
-50.0,50,159.609733,False
-50.0,50,160.431062,False
-50.0,50,161.240844,False
-50.0,50,162.053562,False
-50.0,50,162.885581,False
-50.0,50,163.729912,False
