#{"t_start": 1778444661.7658677, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-50.0,50,4.8319,False
-50.0,50,5.628735,False
-50.0,50,6.439153,False
-50.0,50,7.240016,False
-50.0,50,8.056496,False
-50.0,50,8.849901,False
-50.0,50,9.65033,False
-50.0,50,10.456146,False
-50.0,50,11.258285,False
-50.0,50,12.061913,False
-50.0,50,12.860454,False
-50.0,50,13.69427,False
-50.0,50,51.860674,False
-50.0,50,52.678665,False
-50.0,50,53.490294,False
-50.0,50,54.318608,False
-50.0,50,55.132355,False
-50.0,50,55.962452,False
-50.0,50,56.776355,False
-50.0,50,57.604585,False
-50.0,50,58.411975,False
-50.0,50,59.23803,False
-50.0,50,60.058358,False
-50.0,50,60.861651,False
-50.0,50,61.664614,False
-50.0,50,99.988876,False
-50.0,50,100.79576,False
-50.0,50,101.614763,False
-50.0,50,102.423059,False
-50.0,50,103.228944,False
-50.0,50,104.025163,False
-50.0,50,104.829672,False
-50.0,50,105.628916,False
-50.0,50,106.425127,False
-50.0,50,107.229387,False
-50.0,50,108.027977,False
-50.0,50,108.835163,False
-50.0,50,146.574841,False
-50.0,50,147.384296,False
-50.0,50,148.211929,False
-50.0,50,159.552611,False
-50.0,50,160.372925,False
-50.0,50,161.185723,False
-50.0,50,161.994442,False
-50.0,50,162.827461,False
-50.0,50,163.66979,False
