#{"t_start": 1778444661.6817355, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-50.0,50,4.916032,False
-50.0,50,5.716372,False
-50.0,50,6.523775,False
-50.0,50,7.324643,False
-50.0,50,8.140128,False
-50.0,50,8.934534,False
-50.0,50,9.732964,False
-50.0,50,10.541796,False
-50.0,50,11.342417,False
-50.0,50,12.146045,False
-50.0,50,12.945598,False
-50.0,50,13.780403,False
-50.0,50,51.943306,False
-50.0,50,52.763303,False
-50.0,50,53.576927,False
-50.0,50,54.402241,False
-50.0,50,55.220487,False
-50.0,50,56.046584,False
-50.0,50,56.859461,False
-50.0,50,57.689227,False
-50.0,50,58.498628,False
-50.0,50,59.320661,False
-50.0,50,60.14249,False
-50.0,50,60.947805,False
-50.0,50,61.749732,False
-50.0,50,100.074507,False
-50.0,50,100.880393,False
-50.0,50,101.701391,False
-50.0,50,102.506183,False
-50.0,50,103.315576,False
-50.0,50,104.111033,False
-50.0,50,104.912303,False
-50.0,50,105.711539,False
-50.0,50,106.514366,False
-50.0,50,107.31002,False
-50.0,50,108.109185,False
-50.0,50,108.913785,False
-50.0,50,146.662474,False
-50.0,50,147.467429,False
-50.0,50,148.296568,False
-50.0,50,159.636246,False
-50.0,50,160.458585,False
-50.0,50,161.270357,False
-50.0,50,162.07707,False
-50.0,50,162.912091,False
-50.0,50,163.757423,False
