#{"t_start": 1780264774.4179063, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-23.316694,100,7.181044,False
-16.138997,100,8.639774,False
-28.707737,100,10.054299,False
-20.893563,100,11.526504,False
-11.216666,100,12.974578,False
-13.925774,100,14.391268,False
-22.475477,100,15.833718,False
-24.316011,100,17.243863,False
-15.737788,100,18.649101,False
-21.647235,100,20.067936,False
-27.368321,100,21.469826,False
-24.016772,100,22.873934,False
-28.262891,100,24.296281,False
-27.602372,100,25.735356,False
-29.007062,100,27.112855,False
-11.111986,100,28.549884,False
-23.946793,100,29.913135,False
-23.661668,100,31.332155,False
-20.300725,100,32.779041,False
-28.211309,100,34.150916,False
-22.081887,100,47.706485,False
-20.226163,100,49.21616,False
-22.249838,100,50.662229,False
-9.189168,100,52.10135,False
-31.694196,100,53.555018,False
-29.485029,100,55.009187,False
-24.281389,100,56.436415,False
-13.240159,100,57.849501,False
-28.60426,100,59.138845,False
-17.681253,100,60.280288,False
-28.191163,100,61.385764,False
-24.70749,100,62.478012,False
-16.853337,100,63.570156,False
-30.884287,100,64.673085,False
-9.271956,100,65.806605,False
-25.454697,100,66.91282,False
-37.027157,100,67.968917,False
-23.632671,100,69.064092,False
-29.860134,100,70.142888,False
-27.942108,100,71.716713,False
-21.198071,100,85.574247,False
-22.168549,100,86.844904,False
-23.351909,100,88.109798,False
-18.905913,100,89.512047,False
-14.307411,100,91.015211,False
-30.093311,100,92.391806,False
-21.097127,100,93.863307,False
-17.153999,100,95.34128,False
-18.591539,100,97.151511,False
-39.831274,100,98.801728,False
-11.40096,100,100.281758,False
-26.316129,100,101.779745,False
-22.465817,100,103.245667,False
-25.324911,100,104.672191,False
-28.658843,100,106.139013,False
-18.608984,100,107.559177,False
-21.689437,100,109.0093,False
-10.799654,100,110.51351,False
-19.082468,100,111.959879,False
-11.242504,100,113.434922,False
-10.664801,100,114.863645,False
-10.406884,100,128.378268,False
-19.749467,100,129.846652,False
-9.633012,100,131.356089,False
-5.103975,100,132.802751,False
-23.830172,100,134.306857,False
-21.034451,100,135.809116,False
-17.661975,100,137.254375,False
-21.764901,100,138.74056,False
-29.23246,100,140.158345,False
-22.19878,100,141.615203,False
-18.928655,100,143.12998,False
-8.545379,100,144.373466,False
-25.482775,100,145.579029,False
-17.716808,100,146.927801,False
-6.92408,100,148.239696,False
-17.189396,100,149.638625,False
-15.557978,100,150.929476,False
-22.848205,100,152.461167,False
-14.05588,100,153.981146,False
-23.625046,100,155.440241,False
-12.748852,100,169.242556,False
-16.386667,100,170.747513,False
-15.18824,100,172.257682,False
-10.131026,100,173.699759,False
-11.896922,100,175.208438,False
-16.067604,100,176.691087,False
-6.433573,100,178.212057,False
-21.523276,100,179.695577,False
-30.337606,100,181.153604,False
-17.630623,100,182.646384,False
-15.966499,100,184.144963,False
-11.341658,100,185.593366,False
-10.611973,100,187.125441,False
-10.163504,100,188.601449,False
-21.083307,100,190.072649,False
-16.667588,100,191.552345,False
-37.267034,100,193.05996,False
-33.184077,100,194.548928,False
-27.075999,100,195.983604,False
-21.288216,100,197.485007,False
-15.775323,100,198.951418,False
-15.463955,100,212.562471,False
-14.943227,100,214.092033,False
-17.182778,100,215.648303,False
-22.495342,100,217.164286,False
-25.920533,100,218.517015,False
-24.892086,100,219.798738,False
-30.315168,100,220.93369,False
-16.664117,100,222.426863,False
-13.826773,100,224.033769,False
-35.45385,100,225.64661,False
-17.597364,100,227.0376,False
-31.1135,100,228.346707,False
-31.440919,100,229.659408,False
-21.973214,100,230.964785,False
-17.399439,100,232.238177,False
-11.839927,100,233.502305,False
-24.880186,100,234.749417,False
-18.641948,100,236.031023,False
-20.960999,100,237.289051,False
-13.286748,100,238.512593,False
-20.295449,100,251.152362,False
-28.629987,100,252.382623,False
-16.742924,100,253.615858,False
-7.966264,100,254.907168,False
-22.94635,100,256.169177,False
-27.405768,100,257.42081,False
-23.635988,100,258.652664,False
-22.532279,100,259.919338,False
-23.056087,100,261.219275,False
-5.698284,100,262.508521,False
-15.92591,100,263.754278,False
-28.214508,100,264.998364,False
-33.382484,100,266.266535,False
-20.37082,100,267.528251,False
-23.367262,100,268.745594,False
-19.775322,100,270.032576,False
-17.969334,100,271.28965,False
-9.750478,100,272.554007,False
-34.522478,100,273.798234,False
-26.450495,100,275.057447,False
-9.799503,100,276.332713,False
-20.260003,100,288.626249,False
-8.79809,100,289.86282,False
-15.136443,100,291.14124,False
-5.693311,100,292.389824,False
-8.259633,100,293.622242,False
-25.536206,100,294.889627,False
-12.769489,100,296.139168,False
-11.222339,100,297.370727,False
-21.436863,100,298.630243,False
-8.171355,100,299.898428,False
-10.34599,100,301.171376,False
-34.802317,100,302.429583,False
-17.10812,100,303.692358,False
-9.755552,100,304.981671,False
-30.4361,100,306.225127,False
-33.420229,100,307.449517,False
-15.482327,100,308.701062,False
-9.099843,100,309.973275,False
-22.132645,100,311.274968,False
-25.241166,100,312.549902,False
-20.633565,100,325.465872,False
-11.074548,100,326.722526,False
-11.159602,100,328.001523,False
-23.273486,100,329.239598,False
-11.277858,100,330.50051,False
-27.87478,100,331.787107,False
-27.769676,100,333.041067,False
-23.960057,100,334.335714,False
-16.352351,100,335.600593,False
-28.298964,100,336.843416,False
-28.1442,100,338.121989,False
-26.782455,100,339.349243,False
-13.642321,100,340.619792,False
-7.435581,100,341.915983,False
-14.134719,100,343.148785,False
-27.709802,100,344.408057,False
-32.191631,100,345.670856,False
-8.061024,100,346.939159,False
-16.151745,100,348.382324,False
