train/policy_gradient_loss,eval/mean_ep_length,train/entropy_loss,train/loss,train/value_loss,eval/mean_reward,train/approx_kl,train/n_updates,train/clip_fraction,train/clip_range,eval/success_rate,train/std,time/total_timesteps,train/explained_variance,train/learning_rate
-0.0018258691954542883,100.0,-2.483989989757538,6.832476615905762,13.226346492767334,-26.401962730288506,0.004306468,150,0.031824493408203126,0.2,0.0,0.8353672623634338,1999872,0.6612539291381836,0.00048033920000000005
-0.003159995314308617,70.55,-2.108665315806866,12.217506408691406,25.011249274015427,-9.129161852598191,0.0059362547,300,0.0614532470703125,0.2,0.45,0.6924538016319275,3999744,0.7894746214151382,0.0004606784
-0.0003716225881362334,56.6,-1.5847118686884643,4.452121734619141,8.305175626277924,-2.733976612240076,0.010689153,450,0.11645965576171875,0.2,0.55,0.5346657037734985,5999616,0.859841451048851,0.0004410176
0.0013295012529852101,72.35,-0.999313472956419,1.6088842153549194,3.6010960921645165,-7.721956406161189,0.015711974,610,0.137384033203125,0.2,0.4,0.3992743194103241,7999488,0.8864666149020195,0.00042004608
0.0009858295066806021,47.35,-1.4133630253374576,728.1923217773438,1719.553521130234,-0.8860731752589345,0.0058127,760,0.0644287109375,0.2,0.8,0.4988687038421631,9999360,0.1969870924949646,0.00040038528000000003
