train/std,train/policy_gradient_loss,train/explained_variance,train/loss,train/n_updates,eval/success_rate,train/clip_range,eval/mean_reward,train/clip_fraction,train/value_loss,eval/mean_ep_length,train/entropy_loss,train/approx_kl,train/learning_rate,time/total_timesteps
0.22381079196929932,0.0035626180932013087,0.898389458656311,0.6223577260971069,1330,0.4,0.2,-8.080672969669104,0.1770233154296875,1.3034063208848239,75.6,0.15456738583743573,0.01407904,0.00032305280000000005,17728512
0.25316518545150757,-0.0017138837047241395,0.27742457389831543,842.0011596679688,1480,0.25,0.2,-11.653975224494934,0.16688232421875,1672.2469417702407,84.45,-0.0695486057549715,0.04335641,0.000303392,19728384
