train/n_updates,train/ent_coef,time/time_elapsed,train/learning_rate,train/critic_loss,time/fps,train/actor_loss,rollout/success_rate,time/total_timesteps,train/ent_coef_loss,time/episodes,eval/mean_ep_length,eval/success_rate,eval/mean_reward
275760,0.0012298998044570908,4850,0.0003,0.00504468923463719,229,2.0790857300162315,0.73,1113088,0.418669618666172,8128,,,
277040,0.0011788838237407617,4874,0.0003,0.010256531721097417,229,2.039974883198738,0.72,1118208,0.4293200047686696,8192,,,
278160,0.001175708974187728,4895,0.0003,0.008829395606881008,229,2.0518581196665764,0.69,1122688,0.13751875888556242,8256,,,
279584,0.001164964480267372,4921,0.0003,0.0075301160832168534,229,2.0421315729618073,0.71,1128384,0.791415523737669,8320,,,
280864,0.0012980413594050333,4943,0.0003,0.007143531467590947,229,2.0237656831741333,0.64,1133504,-0.8345806580036879,8384,,,
282320,0.0012874029416707344,4975,0.0003,0.011199715925613418,228,2.0096194371581078,0.67,1139328,0.49537639785557985,8448,,,
283712,0.0012152409908594564,5018,0.0003,0.010851040795387235,228,2.0043655559420586,0.7,1144896,1.0595867931842804,8512,,,
284544,0.0011642067183856852,5045,0.0003,0.00794526078243507,227,1.9532015398144722,0.75,1148224,-0.8935233196243644,8576,,,
285584,0.001237835269421339,5078,0.0003,0.012642321031307802,226,1.9864609017968178,0.79,1152384,-0.38948210002854466,8640,,,
286992,0.0012375291335047223,5117,0.0003,0.010173629663768224,226,1.9593242481350899,0.76,1158016,0.24669456481933594,8704,,,
288096,0.0011955438458244316,5137,0.0003,0.008743616155697964,226,1.9777313768863678,0.7,1162432,-0.4908769130706787,8768,,,
289296,0.0011622818710748106,5175,0.0003,0.008426632964983582,225,1.957587443292141,0.69,1167232,-0.731606025248766,8832,,,
290240,0.0012154637806816027,5205,0.0003,0.012523170342319645,224,1.944371409714222,0.73,1171008,0.7115778103470802,8896,,,
291088,0.0011330742636346258,5226,0.0003,0.018192407151218504,224,1.9522412419319153,0.83,1174400,-0.21587737649679184,8960,,,
292144,0.0011355753158568405,5259,0.0003,0.00982007033599075,224,1.9458134099841118,0.83,1178624,-0.8172341687604785,9024,,,
293296,0.0012313922416069545,5295,0.0003,0.008144390150846448,223,1.939038246870041,0.79,1183232,0.24896801635622978,9088,,,
294144,0.0012154918586020358,5322,0.0003,0.009433749961317517,222,1.9213591516017914,0.8,1186624,-0.8713595177978277,9152,,,
295312,0.0012062668029102497,5358,0.0003,0.01163961888232734,222,1.9076383113861084,0.82,1191296,-0.7844085032120347,9216,,,
296544,0.0012156497323303483,5396,0.0003,0.007835950760636479,221,1.8992722257971764,0.76,1196224,0.7714822734706104,9280,,,
297344,0.0012455943215172738,5422,0.0003,0.011618404307228047,221,1.8978277072310448,0.77,1199424,0.7514363657683134,9344,,,
298224,0.0012910803343402222,5451,0.0003,0.006853746861452237,220,1.9072131961584091,0.78,1202944,0.3086569383740425,9408,,,
299312,0.001253724520211108,5485,0.0003,0.012111550298868679,220,1.8747840002179146,0.84,1207296,0.6640321095474064,9472,,,
300048,0.0013049806002527475,5509,0.0003,0.012305743322940543,219,1.886055700480938,0.82,1210240,-0.043200695887207985,9536,,,
300736,0.001303767210629303,5532,0.0003,0.006542402472405229,219,1.8811946138739586,0.82,1212992,0.7618469316512346,9600,,,
301584,0.0013426559744402766,5560,0.0003,0.005340351068298332,218,1.8619979992508888,0.84,1216384,-0.4706980846822262,9664,,,
302704,0.0013033851500949822,5595,0.0003,0.008314056518429425,218,1.849991001188755,0.81,1220864,-0.4006969602778554,9728,,,
303824,0.001396039908286184,5631,0.0003,0.010129648158908822,217,1.8774908259510994,0.8,1225344,0.056921702809631824,9792,,,
304608,0.0014358157495735213,5657,0.0003,0.013692576947505586,217,1.8374606892466545,0.85,1228480,0.3254269454628229,9856,,,
305440,0.0014733360076206736,5685,0.0003,0.011171588928846177,216,1.799975924193859,0.83,1231808,0.005937634035944939,9920,,,
306448,0.0014079264947213233,5717,0.0003,0.012089250187273137,216,1.8040445819497108,0.86,1235840,0.008610816672444344,9984,,,
307376,0.0013721394861931913,5746,0.0003,0.01069756476499606,215,1.809059590101242,0.84,1239552,-0.023379864171147346,10048,,,
308320,0.0014117065293248743,5777,0.0003,0.01340389423421584,215,1.8083256930112839,0.78,1243328,-0.624053793027997,10112,,,
309440,0.0014638672000728548,5812,0.0003,0.010024577437434345,214,1.7953819185495377,0.74,1247808,-0.2338619139045477,10176,,,
310448,0.0014574678498320282,5844,0.0003,0.013860634790034965,214,1.8082611486315727,0.8,1251840,0.12867315206676722,10240,,,
311152,0.0014693364282720722,5867,0.0003,0.011406831465137657,213,1.7738675475120544,0.82,1254656,-0.08746489696204662,10304,,,
312032,0.0014173707531881519,5896,0.0003,0.010647520874044858,213,1.7904257476329803,0.8,1258176,-0.5080028881784528,10368,,,
312976,0.001387966374750249,5926,0.0003,0.011267336289165542,212,1.7994771301746368,0.86,1261952,0.04185299202799797,10432,,,
313840,0.0013935682727606036,5954,0.0003,0.008099936152575538,212,1.7993518561124802,0.83,1265408,-0.19774278113618493,10496,,,
314704,0.0013499798078555614,5982,0.0003,0.009116319168242626,212,1.7730108723044395,0.81,1268864,0.48191251792013645,10560,,,
315536,0.001436371727322694,6009,0.0003,0.009948191625881009,211,1.7521754801273346,0.8,1272192,1.3324459604918957,10624,,,
316352,0.0015015394674264826,6035,0.0003,0.011936640221392736,211,1.7477058097720146,0.82,1275456,1.2313149590045214,10688,,,
317200,0.0014161943618091755,6062,0.0003,0.008652378266560845,210,1.7528906390070915,0.86,1278848,-0.6023436160758138,10752,,,
317936,0.0014611757578677498,6086,0.0003,0.00844443817913998,210,1.7632682621479034,0.84,1281792,-0.2507362272590399,10816,,,
318800,0.0015294963377527893,6114,0.0003,0.010320239554857835,210,1.7413784861564636,0.86,1285248,1.0380835104733706,10880,,,
319792,0.0014589859565603547,6147,0.0003,0.012598151544807479,209,1.7336215451359749,0.8,1289216,-0.9214488985016942,10944,,,
320688,0.001434468875231687,6177,0.0003,0.013618530087114777,209,1.7406753599643707,0.85,1292800,-0.42155277263373137,11008,,,
321408,0.0014302554991445504,6201,0.0003,0.007198216197139118,208,1.7839848548173904,0.85,1295680,-1.075807886198163,11072,,,
322144,0.0014605899341404438,6225,0.0003,0.012470024463254958,208,1.7596216723322868,0.84,1298624,-0.024207553826272488,11136,,,
323072,0.0014794730523135513,6255,0.0003,0.014011228384333663,208,1.7391692250967026,0.84,1302336,-0.3192267119884491,11200,,,
324000,0.0014865905977785587,6284,0.0003,0.009705942866276018,207,1.7367816492915154,0.82,1306048,-0.1552811125293374,11264,,,
324896,0.0014642958922195248,6313,0.0003,0.011824089007859584,207,1.734261192381382,0.85,1309632,1.423019915819168,11328,,,
325552,0.0015000095809227787,6334,0.0003,0.00778776036167983,207,1.74283966422081,0.86,1312256,-0.6438982440158725,11392,,,
326480,0.0015102522447705269,6364,0.0003,0.01063191042339895,206,1.7164689525961876,0.81,1315968,-0.01190950209274888,11456,,,
327344,0.0014722888154210523,6394,0.0003,0.012500461525633,206,1.743966892361641,0.86,1319424,-0.7023310251533985,11520,,,
328256,0.0015009854614618234,6424,0.0003,0.011562204555957578,205,1.7044727802276611,0.87,1323072,0.32252857368439436,11584,,,
328992,0.0014010601153131574,6448,0.0003,0.010188968059082981,205,1.7282733991742134,0.81,1326016,-0.1297224285081029,11648,,,
329792,0.0014059191744308919,6474,0.0003,0.011060326447477564,205,1.7135661020874977,0.84,1329216,-0.15077397506684065,11712,,,
330576,0.0014307707751868293,6500,0.0003,0.006091261711844709,204,1.720831073820591,0.86,1332352,1.032658914104104,11776,,,
331312,0.0014645866031059995,6524,0.0003,0.01051610483409604,204,1.7233780920505524,0.91,1335296,-0.030718724243342876,11840,,,
332320,0.001505292959336657,6557,0.0003,0.008624913381936494,204,1.7065711244940758,0.81,1339328,-0.4728733329102397,11904,,,
333104,0.0015641257778042927,6581,0.0003,0.01070177272777073,203,1.6760857701301575,0.84,1342464,0.5319054452702403,11968,,,
333824,0.0015529004012933,6607,0.0003,0.009936356596881524,203,1.6754641011357307,0.85,1345344,-0.11221601720899343,12032,,,
334576,0.0015760340029373765,6632,0.0003,0.012514854468463454,203,1.6871405765414238,0.83,1348352,-0.9267044793814421,12096,,,
335312,0.0015729673759778962,6657,0.0003,0.011549706381629221,202,1.6562049239873886,0.85,1351296,0.5026035746559501,12160,,,
336064,0.001547924184706062,6681,0.0003,0.00846971123246476,202,1.6744939982891083,0.91,1354304,0.07748595532029867,12224,,,
336816,0.0014921817783033475,6706,0.0003,0.0121016776538454,202,1.6838411092758179,0.89,1357312,0.38953378004953265,12288,,,
337424,0.001434569523553364,6727,0.0003,0.012662365756114013,202,1.6700857132673264,0.88,1359744,0.2940657436847687,12352,,,
338064,0.001490619768446777,6748,0.0003,0.01488137176784221,201,1.7002182230353355,0.87,1362304,0.13597475457936525,12416,,,
338896,0.0014734592186869122,6774,0.0003,0.01717920623923419,201,1.7000003904104233,0.91,1365632,1.324429901316762,12480,,,
339728,0.0015760011519887485,6802,0.0003,0.011245178175158799,201,1.6650431379675865,0.85,1368960,0.6485537495464087,12544,,,
340736,0.001594781017047353,6833,0.0003,0.02084231676417403,200,1.660184197127819,0.83,1372992,-0.12166420882567763,12608,,,
341504,0.0015809580800123513,6859,0.0003,0.008644705587357748,200,1.652186468243599,0.81,1376064,-0.2591871088370681,12672,,,
342336,0.0015382425408461131,6885,0.0003,0.014683544482977595,200,1.6456614062190056,0.85,1379392,-0.008722870610654354,12736,,,
343216,0.0015670454667997546,6914,0.0003,0.009783592846360989,200,1.6795627176761627,0.83,1382912,0.16978742135688663,12800,,,
343984,0.0015614364383509383,6939,0.0003,0.007899687814642675,199,1.652847707271576,0.85,1385984,-0.26934227906167507,12864,,,
344768,0.0015359465032815933,6965,0.0003,0.010135493081179447,199,1.6591070145368576,0.85,1389120,0.11606287024915218,12928,,,
345360,0.0015452200750587508,6984,0.0003,0.009534660988720134,199,1.6305759623646736,0.84,1391488,0.610736533999443,12992,,,
345984,0.0015727788922959007,7005,0.0003,0.009431562051759101,198,1.6627653390169144,0.86,1393984,0.0010385005734860897,13056,,,
346720,0.0015444325690623373,7029,0.0003,0.010300673442543484,198,1.6449855268001556,0.91,1396928,-0.21620407979935408,13120,,,
347520,0.0015548491501249373,7054,0.0003,0.01702002346428344,198,1.6229386553168297,0.93,1400128,0.4955451609566808,13184,,,
348224,0.0015145704892347567,7078,0.0003,0.008953059194027446,198,1.652524009346962,0.87,1402944,-0.8514425987377763,13248,,,
349072,0.001528066881292034,7107,0.0003,0.0065923177971853875,197,1.637677639722824,0.89,1406336,0.02088918909430504,13312,,,
349632,0.0016188477966352366,7126,0.0003,0.011909109278349206,197,1.6040840819478035,0.86,1408576,-0.4494113326072693,13376,,,
350208,0.0015755272906972095,7146,0.0003,0.01108513328654226,197,1.6234679222106934,0.92,1410880,-0.6917186686769128,13440,,,
350736,0.0016448669994133525,7164,0.0003,0.008484321646392345,197,1.578507013618946,0.9,1412992,1.0102286785840988,13504,,,
351360,0.0016246368977590464,7184,0.0003,0.015348333487054333,197,1.6080168634653091,0.9,1415488,-0.4805855508893728,13568,,,
351936,0.0016122229644679464,7204,0.0003,0.009391519044584129,196,1.5972825437784195,0.94,1417792,-0.41679354244843125,13632,,,
352576,0.0015798289750819094,7219,0.0003,0.010672119016817305,196,1.5942612290382385,0.95,1420352,0.12809358164668083,13696,,,
353408,0.0015542570399702527,7235,0.0003,0.011480190238216892,196,1.5997081249952316,0.93,1423680,-0.10878014750778675,13760,,,
354192,0.0015364301652880386,7250,0.0003,0.009953114582458511,196,1.5652310475707054,0.9,1426816,0.05886355880647898,13824,,,
354992,0.0016337493652827106,7265,0.0003,0.009563189225445967,196,1.5748585984110832,0.88,1430016,0.8008413538336754,13888,,,
355568,0.0017066172586055472,7276,0.0003,0.012678468992817216,196,1.564107246696949,0.88,1432320,0.5855042058974504,13952,,,
356304,0.001675927960604895,7289,0.0003,0.008669395996548701,196,1.581369325518608,0.93,1435264,0.5094929179176688,14016,,,
356992,0.0016420120737166144,7302,0.0003,0.012728934801998548,196,1.5690250843763351,0.88,1438016,0.06652833055704832,14080,,,
357680,0.0016519933415111154,7316,0.0003,0.011459328918135725,196,1.5527606457471848,0.9,1440768,0.7709848117083311,14144,,,
358320,0.0016844757992657833,7328,0.0003,0.009898575073748361,196,1.5783884897828102,0.88,1443328,-0.6582869505509734,14208,,,
358880,0.0016825321727083065,7339,0.0003,0.01093708784901537,196,1.5425984635949135,0.9,1445568,0.8373312139883637,14272,,,
359424,0.0017176973415189423,7350,0.0003,0.01152702591207344,196,1.5547741129994392,0.91,1447744,-0.6037437655031681,14336,,,
