#{"t_start": 1778444835.4822083, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-50.0,50,4.941531,False
-50.0,50,5.748949,False
-50.0,50,6.60772,False
-50.0,50,7.412982,False
-50.0,50,8.217644,False
-50.0,50,9.01352,False
-50.0,50,9.817062,False
-50.0,50,10.626441,False
-50.0,50,11.426399,False
-50.0,50,12.222866,False
-50.0,50,13.025543,False
-50.0,50,13.832009,False
-50.0,50,14.627147,False
-50.0,50,15.43386,False
-50.0,50,16.244637,False
-50.0,50,17.083454,False
-50.0,50,17.914099,False
-50.0,50,18.738432,False
-50.0,50,19.574121,False
-50.0,50,20.402774,False
-50.0,50,21.230469,False
-50.0,50,22.057109,False
-50.0,50,22.865937,False
-50.0,50,23.674789,False
-50.0,50,24.48373,False
-50.0,50,25.332416,False
-50.0,50,26.245443,False
-50.0,50,27.084867,False
-50.0,50,27.974862,False
-50.0,50,28.87418,False
-50.0,50,29.733588,False
-50.0,50,30.666969,False
-50.0,50,31.493668,False
-50.0,50,32.425048,False
-50.0,50,33.36048,False
-50.0,50,34.370408,False
-50.0,50,35.314755,False
-50.0,50,36.212159,False
-50.0,50,37.092986,False
-50.0,50,37.973579,False
-50.0,50,50.262488,False
-50.0,50,51.153037,False
-50.0,50,52.060205,False
-50.0,50,52.946141,False
-50.0,50,53.824043,False
-50.0,50,54.688051,False
-50.0,50,55.570312,False
-50.0,50,56.473415,False
-50.0,50,57.349006,False
-50.0,50,58.236348,False
-50.0,50,98.253549,False
-50.0,50,99.137678,False
-50.0,50,100.028849,False
-50.0,50,100.90768,False
-50.0,50,101.779047,False
-50.0,50,102.648474,False
-50.0,50,103.545532,False
-50.0,50,104.459982,False
-50.0,50,105.361101,False
-50.0,50,106.235301,False
-50.0,50,107.134467,False
-50.0,50,108.017713,False
-50.0,50,108.919993,False
-50.0,50,109.805246,False
-50.0,50,110.727101,False
-50.0,50,111.65466,False
-50.0,50,112.529459,False
-50.0,50,113.415575,False
-50.0,50,114.237731,False
-50.0,50,115.052639,False
-50.0,50,115.869923,False
-50.0,50,116.684072,False
-50.0,50,117.502151,False
