#{"t_start": 1778444835.5894165, "env_id": "MujocoUR3PushSimpleEnv"}
r,l,t,is_success
-50.0,50,4.834322,False
-50.0,50,5.639795,False
-50.0,50,6.498012,False
-50.0,50,7.306273,False
-50.0,50,8.109436,False
-50.0,50,8.905312,False
-50.0,50,9.711853,False
-50.0,50,10.519727,False
-50.0,50,11.317697,False
-50.0,50,12.116657,False
-50.0,50,12.916332,False
-50.0,50,13.723797,False
-50.0,50,14.520944,False
-50.0,50,15.327152,False
-50.0,50,16.136922,False
-50.0,50,16.977246,False
-50.0,50,17.805369,False
-50.0,50,18.632222,False
-50.0,50,19.466913,False
-50.0,50,20.295566,False
-50.0,50,21.123261,False
-50.0,50,21.949901,False
-50.0,50,22.760727,False
-50.0,50,23.566582,False
-50.0,50,24.376522,False
-50.0,50,25.225706,False
-50.0,50,26.13723,False
-50.0,50,26.976158,False
-50.0,50,27.870049,False
-50.0,50,28.765277,False
-50.0,50,29.627878,False
-50.0,50,30.55926,False
-36.0,50,31.389476,False
-50.0,50,32.319341,False
-50.0,50,33.256299,False
-50.0,50,34.258697,False
-50.0,50,35.208046,False
-50.0,50,36.104951,False
-50.0,50,36.988789,False
-50.0,50,37.870374,False
-50.0,50,50.155783,False
-50.0,50,51.047332,False
-50.0,50,51.952997,False
-50.0,50,52.841441,False
-50.0,50,53.71883,False
-50.0,50,54.581841,False
-50.0,50,55.462098,False
-50.0,50,56.368204,False
-50.0,50,57.242794,False
-50.0,50,58.130639,False
-50.0,50,98.14584,False
-50.0,50,99.03297,False
-50.0,50,99.924152,False
-50.0,50,100.801478,False
-50.0,50,101.672837,False
-50.0,50,102.53875,False
-50.0,50,103.438323,False
-50.0,50,104.354302,False
-50.0,50,105.256564,False
-50.0,50,106.128093,False
-50.0,50,107.024253,False
-50.0,50,107.909002,False
-50.0,50,108.812283,False
-50.0,50,109.69554,False
-50.0,50,110.620898,False
-50.0,50,111.548953,False
-50.0,50,112.423756,False
-50.0,50,113.30987,False
-50.0,50,114.129032,False
-50.0,50,114.944923,False
-50.0,50,115.765226,False
-50.0,50,116.578863,False
-50.0,50,117.394943,False
-50.0,50,118.211999,False
-50.0,50,119.060067,False
-50.0,50,120.048973,False
-50.0,50,121.025317,False
-50.0,50,121.944827,False
-50.0,50,122.860516,False
-50.0,50,123.80092,False
-50.0,50,124.730703,False
-50.0,50,136.685126,False
-50.0,50,137.573684,False
-50.0,50,138.518111,False
-50.0,50,139.401537,False
-50.0,50,140.300817,False
-50.0,50,141.211874,False
-50.0,50,142.109612,False
-50.0,50,143.001676,False
-50.0,50,143.930583,False
-50.0,50,144.827651,False
-50.0,50,145.722817,False
-50.0,50,146.618594,False
-50.0,50,147.542747,False
-50.0,50,148.462257,False
-50.0,50,149.356206,False
-50.0,50,150.26378,False
-50.0,50,151.160161,False
-50.0,50,152.072035,False
-50.0,50,153.000125,False
-50.0,50,193.492544,False
-50.0,50,194.402319,False
-50.0,50,195.308312,False
-50.0,50,196.240832,False
-50.0,50,197.152606,False
-50.0,50,198.055572,False
-50.0,50,198.945599,False
-50.0,50,199.835752,False
-50.0,50,200.736424,False
-50.0,50,201.622166,False
-50.0,50,202.523823,False
-50.0,50,203.429715,False
-50.0,50,204.338231,False
-50.0,50,205.232375,False
-50.0,50,206.149796,False
-50.0,50,207.069521,False
-50.0,50,207.96252,False
-50.0,50,208.854301,False
-50.0,50,209.749342,False
-50.0,50,210.652296,False
-50.0,50,211.566732,False
-50.0,50,212.472497,False
-50.0,50,224.197283,False
-50.0,50,225.102402,False
-50.0,50,226.044759,False
-50.0,50,227.018899,False
-50.0,50,227.951632,False
-50.0,50,228.897444,False
-50.0,50,229.818947,False
-50.0,50,230.675693,False
-50.0,50,231.507643,False
-50.0,50,232.365429,False
-50.0,50,233.215121,False
-50.0,50,234.033513,False
-50.0,50,234.853635,False
-50.0,50,235.660711,False
-50.0,50,236.471712,False
-50.0,50,237.315071,False
-50.0,50,238.132041,False
-50.0,50,238.944285,False
-50.0,50,239.754416,False
-50.0,50,240.56425,False
-50.0,50,241.374468,False
-50.0,50,242.169604,False
-50.0,50,242.976184,False
-50.0,50,243.791057,False
-50.0,50,244.594948,False
-50.0,50,245.394938,False
-50.0,50,246.208244,False
-50.0,50,247.014813,False
-50.0,50,287.654594,False
-50.0,50,288.569097,False
-50.0,50,289.469929,False
-50.0,50,290.388021,False
-50.0,50,291.306562,False
-50.0,50,292.205892,False
-50.0,50,293.110863,False
-50.0,50,294.012975,False
-50.0,50,294.908682,False
-50.0,50,295.798902,False
-50.0,50,296.696643,False
-50.0,50,297.603624,False
-50.0,50,298.489965,False
-50.0,50,310.69498,False
-50.0,50,311.57924,False
-50.0,50,312.478144,False
-50.0,50,313.384178,False
-50.0,50,314.280349,False
-50.0,50,315.178997,False
-50.0,50,316.070089,False
-50.0,50,316.97811,False
-50.0,50,317.863316,False
-50.0,50,318.75069,False
-50.0,50,319.642114,False
-50.0,50,320.53645,False
-50.0,50,321.428635,False
-50.0,50,322.31613,False
-50.0,50,323.224804,False
-50.0,50,324.110358,False
-50.0,50,325.000656,False
-50.0,50,325.9037,False
-50.0,50,326.812258,False
-50.0,50,327.754998,False
-50.0,50,328.652969,False
-50.0,50,329.574671,False
-50.0,50,330.459655,False
-50.0,50,331.354666,False
-50.0,50,332.264446,False
-50.0,50,333.171704,False
-50.0,50,334.06194,False
-50.0,50,334.954218,False
-50.0,50,335.850543,False
-50.0,50,336.737205,False
-50.0,50,337.643981,False
