train/std,time/total_timesteps,train/entropy_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length,train/loss,train/policy_gradient_loss,eval/success_rate,train/value_loss,train/learning_rate,train/approx_kl,train/clip_range,train/explained_variance,train/clip_fraction
0.7672050595283508,1999872,-2.31838770583272,150,-12.911546115204692,80.1,7.387296676635742,-0.0035211760252423117,0.25,15.678433075547218,0.00048033920000000005,0.0056394422,0.2,0.7736167907714844,0.054279327392578125
0.6114161014556885,3999744,-1.8604251176118851,300,-11.257667127624154,74.1,8.144684791564941,-0.00188247826663428,0.35,18.058509114384652,0.0004606784,0.0069858897,0.2,0.8216199427843094,0.07503662109375
0.4819245934486389,5999616,-1.3806550212204456,450,-4.120828746631742,63.5,4.071975231170654,-0.00027983258078165816,0.55,7.896606466174125,0.0004410176,0.007867248,0.2,0.8788080960512161,0.10370330810546875
0.3827890455722809,7999488,-0.9197462705895305,610,-0.7011125758290291,49.6,2.257444143295288,0.0003552094680344453,0.75,4.724315540492535,0.00042004608,0.009810276,0.2,0.8949209973216057,0.11495208740234375
0.31736624240875244,9999360,-0.5467541169375181,760,-2.7261978782713414,51.45,1.755021333694458,0.0020763246779097245,0.65,3.220080332458019,0.00040038528000000003,0.010259896,0.2,0.9068085998296738,0.14897994995117186
0.27463382482528687,11999232,-0.2527804508805275,910,-6.813477217406034,69.95,1.2422027587890625,0.001994186911178986,0.45,2.5873479932546615,0.00038072448,0.010140605,0.2,0.9096538424491882,0.14783935546875
0.24216651916503906,13999104,-0.0036918647587299348,1060,-8.115259617939591,74.7,0.9499994516372681,0.002846276078707888,0.3,2.2736617837101223,0.00036106368,0.014477026,0.2,0.9141900688409805,0.16059646606445313
